drug_id,drug_name,microbe_id,microbe_name,label
58,"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-(2-(4-bromophenyl)acetamido)tetrahydro-2H-pyran-2,4,5-triyl triacetate",144,Staphylococcus equorum,0
1116,Pyrogallol,37,Candida guiliermondi,0
330,4-Fluoro-D-phenylalanine,143,Staphylococcus epidermis,1
612,Coumarin,121,Pseudomonas aeruginosa,1
1127,R-Thanatin,19,Bacillus cereus,0
77,"(5S)-1,7-bis(4-hydroxyphenyl)-5-O-_-D- apiofuranosyl(1 _ 6)-_-D-glucopyranosyloxyheptan-3-one",121,Pseudomonas aeruginosa,1
1061,Patulin,103,Marinobacter hydrocarbonoclasticus,1
726,FV7,139,Staphylococcus caprae,0
1167,SMAP-29,160,Streptococcus sobrinus,0
755,Furvina,151,Streptococcus mutans,0
1322,alpha-Humulene,171,Vibrio harveyi,0
16,"(2E)-1-(1 ,3 -benzodioxol-5-yl)-3-(2-naphthyl)-2-propen-1-one",119,Providencia stuartii,0
121,"1-(2-Chloroacetyl)indoline-2,3-dione",121,Pseudomonas aeruginosa,1
22,"(2E)-1-(2 ,5 -dimethoxyphenyl)-3-(2-naphthyl)-2-propen-1-one",137,Staphylococcus aureus,1
430,Amikacin,103,Marinobacter hydrocarbonoclasticus,0
1237,Tea tree oil,47,Clostridium perfringens,0
564,Cefuroxime,47,Clostridium perfringens,1
1101,Polysorbate 80,147,Stenotrophomonas maltophilia,1
113,"1,1,6,6,7,7-hexahydroxy-5,5-diisopropyl-3,3-dimethyl-2,2-binaphthalene-8,8-dicarbaldehyde",27,Baker's yeast,0
94,(R)-2-amino-3-cyclopentylpropanoic acid,49,Corynebacterium ammoniagenes,0
1278,"Trimethyl[3-({33-[2-(trimethylazaniumyl)ethoxy]-10,15,20,25,27,29,31,34-octakis[3-(trimethylazaniumyl)propoxy]hexacyclo[21.2.2.2,.2,.2,.2]pentatriaconta-1(25),3,5,8,10,13,15,18,20,23,26,28,30,32,34-pentadecaen-4-yl}oxy)propyl]azanium decabromide",64,Enterococcus faecalis,1
571,Chitosan,15,Aspergillus fumigatus,1
1361,nimesulide,165,Trichophyton mentagrophytes,1
379,5-Fluorocytosine,34,Candida albicans,1
532,Catechin gallate,129,Salmonella enterica,0
1122,Quinizarin,8,Actinoplanes missouriensis,0
502,Butyl gallate,64,Enterococcus faecalis,1
135,"1-[2-(naphthalen-1-yl)-5-(3,4,5-trimethoxyphenyl)-1,3,4-oxadiazol-3(2H)-yl]ethanone",137,Staphylococcus aureus,1
592,Clarithromycin,134,Shigella flexneri,1
45,(2R)-2-amino-3-[(4-chlorophenyl)methanesulfinyl]propanoic acid,81,Hepatitis B virus F,0
205,"2-(4-Fluorophenyl)-N-((2R,3R,4S,5S,6R)-2,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)acetamide",82,Hepatitis C Virus,0
378,5-Chloroindole,49,Corynebacterium ammoniagenes,0
1292,Vancomycin,140,Staphylococcus chromogenes,1
484,Betulin,111,Obesumbacterium proteus,1
1116,Pyrogallol,168,Vibrio anguillarum,1
1354,knightine,171,Vibrio harveyi,1
1195,Sm6(L1)2C,158,Streptococcus sanguinis,0
220,2-Hydroxychalcone,151,Streptococcus mutans,0
1096,Pivmecillinam,47,Clostridium perfringens,1
249,"3,3-dimethyl-13-{9-methyl-[1,2,3,4]tetrazolo[1,5-a]quinolin-4-yl}-1H,2H,3H,4H,6H,11H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",13,Aquifex aeolicus,0
1253,Thiazolidinedione-8,93,Influenza B virus,0
116,"1,3-dim-tolyurea",47,Clostridium perfringens,0
534,Cecropin (1-7)-melittin A (2-9) amide,32,Burkholderia thailandensis,0
631,D-LL-37,91,Human respiratory syncytial virus B,0
366,5- hydroxyethyl-3-tetradecanoyltetramic acid,137,Staphylococcus aureus,1
752,Furanone-5,119,Providencia stuartii,0
1031,OHC8HL,31,Burkholderia pseudomallei,1
236,"2-bromo-4-methyl-6-(3,4,5-tribromo-1H-pyrrole-2-carbonyl)phenol",170,Vibrio cholerae,0
1034,Octameric peptide,67,Escherichia coli,1
189,2-(2-(2-Chloroacetamido)phenyl )-2-oxo-N-( prop-2-yn-1-yl )acetamide,121,Pseudomonas aeruginosa,1
435,Amoxicillin,21,Bacillus subtilis,1
596,Clindamycin,134,Shigella flexneri,1
635,D-Proline,138,Staphylococcus capitis,0
435,Amoxicillin,8,Actinoplanes missouriensis,0
486,Bevirimat,89,Human immunodeficiency virus 1,1
1033,Octadecyl gallate,64,Enterococcus faecalis,1
1102,Posaconazole,34,Candida albicans,1
460,BMAP-27,38,Candida krusei,0
516,Caffeic Acid,169,Vibrio campbellii,0
221,2-Methoxy-4-propylphenol,96,Klebsiella variicola,0
725,FS8,137,Staphylococcus aureus,1
1335,cat-AGE-RK1,93,Influenza B virus,0
1014,Nitazoxanide,53,Desulfovibrio africanus,1
1360,n-Methyl-D-valine,85,Human herpesvirus 3,0
1221,Sulfamethoxazole,144,Staphylococcus equorum,0
636,D-Tryptophan,13,Aquifex aeolicus,0
763,GW-9662,147,Stenotrophomonas maltophilia,0
1277,"Trimethyl[2-({10,15,20,24,26,29,31,33,34-nonakis[3-(trimethylphosphaniumyl)propoxy]hexacyclo[21.2.2.2,.2,.2,.2]pentatriaconta-1(25),3(35),4,6(34),8,10,13,15,18,20,23,26,28,30,32-pentadecaen-4-yl}oxy)ethyl]phosphanium decabromide",56,Eggerthella lenta,0
575,Chloroxine,34,Candida albicans,1
1233,Tangerine oil,94,Klebsiella planticola,0
603,Clozapine,34,Candida albicans,1
1233,Tangerine oil,36,Candida glabrata,0
357,4-methoxy-cinnamaldehyde,30,Burkholderia multivorans,0
429,Amantadine,92,Influenza A virus,1
61,"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-(2-(4-methoxyphenyl)acetamido)tetrahydro-2H-pyran-2,4,5-triyl triacetate",121,Pseudomonas aeruginosa,1
1038,Oleic Acid,121,Pseudomonas aeruginosa,1
866,L-Tyrosine,122,Pseudomonas chlororaphis,0
731,Ferulic Acid,121,Pseudomonas aeruginosa,1
1203,Ssp (A4K-A11K),167,Varicella-zoster virus,0
893,Limonene,143,Staphylococcus epidermis,0
619,Cycloserine,67,Escherichia coli,1
269,3-(3-Pyridinyl)alanine,143,Staphylococcus epidermis,1
1258,Ticarcillin,114,Plasmodium falciparum,0
1076,Peppermint oil,37,Candida guiliermondi,0
756,Fusidic Acid,163,Streptomyces sp.,1
662,Di-MB-LF11-215,121,Pseudomonas aeruginosa,1
727,Farnesol,41,Candida tropicalis,1
142,"1-{2-[(E)-2-[3,5-bis(trifluoromethyl)phenyl]ethenyl]-4-phenylquinolin-3-yl}ethan-1-one",104,Micrococcus luteus,1
134,"1-[2-(3-bromo-4-hydroxy-5-methoxyphenyl)-5-(3,4,5-trimethoxyphenyl)-1,3,4-oxadiazol-3(2H)-yl]ethanone",137,Staphylococcus aureus,1
1218,Sulfamerazine,67,Escherichia coli,1
376,5-Bromoindole,121,Pseudomonas aeruginosa,1
1041,Orange extract,174,Yersinia enterocolitica,1
888,Latamoxef,21,Bacillus subtilis,1
298,3-hexyl-4-bromo-5-methylene-2(5H)-furanone,151,Streptococcus mutans,0
1022,Norpinguisone,121,Pseudomonas aeruginosa,1
268,3-(2-Thienyl)alanine,143,Staphylococcus epidermis,1
32,(2E)-1-[4-(3-nitropyridin-2-yl)piperazin-1-yl]-3-phenylprop-2-en-1-one,6,Actinobacillus actinomycetemcomitans,0
817,Imperatorin,37,Candida guiliermondi,0
653,Darunavir,17,Bacillus amyloliquefaciens,0
544,Cefditoren,54,Dihydropteroate synthase type-1,0
255,"3,4-Dimethoxychalcone",75,Haemophilus influenzae,1
671,Dicloxacillin,100,Listeria monocytogenes,1
952,N -(3-nitro-4-hydroxy-benzylidene)benzohydrazide,137,Staphylococcus aureus,1
257,"3,5-Diiodotyrosine",74,Geobacillus kaustophilus,0
690,Econazole nitrate,171,Vibrio harveyi,0
530,Caspofungin,16,Aspergillus niger,0
754,Furanone-8,52,Dengue Virus Type 2,0
157,13-methyltetradecanoic acid,128,Salmonella Typhi,0
1182,Siamycin I,64,Enterococcus faecalis,1
622,D-2-Methylphenylalanine,143,Staphylococcus epidermis,1
640,D-tert-Leucine,143,Staphylococcus epidermis,1
38,"(2E)-N-(6-nitro-1,3-benzothiazol-2-yl)-3-phenylprop-2-enamide",34,Candida albicans,1
748,Furanone C-30,140,Staphylococcus chromogenes,0
1182,Siamycin I,77,Hafnia paralvei,0
52,"(2S)-2-amino-3-(1,3-thiazol-4-yl)propanoic acid",144,Staphylococcus equorum,0
1355,lin-SB056,142,Staphylococcus epidermidis,1
940,Mucobromic acid,47,Clostridium perfringens,0
1159,S-OSIP108,109,Mycobacterium tuberculosis,0
792,Hesperetin,137,Staphylococcus aureus,1
1084,Phenytoin,106,Mycobacterium avium,0
1109,Protamine sulphate,137,Staphylococcus aureus,1
615,Curcumin,172,Vibrio parahaemolyticus,1
401,7-chloroindole,66,Enterococcus gallinarum,0
231,2-amino-4-chlorobenzoic acid,28,Burkholderia cenocepacia,1
1151,Rosoxacin,152,Streptococcus oralis,0
353,4-dimethyl-amino-cinnamaldehyde,173,Vibrio vulnificus,1
1177,Seg6D,54,Dihydropteroate synthase type-1,0
588,Ciprofloxacin,105,Morganella morganii,1
761,GL13K,121,Pseudomonas aeruginosa,1
165,16P-AC,44,Clostridium bacilli,0
793,Hesperidin,174,Yersinia enterocolitica,1
699,Enoxacin,37,Candida guiliermondi,0
824,Indole-3-acetic acid,93,Influenza B virus,0
267,3-(2-Thienyl)-D-alanine,143,Staphylococcus epidermis,1
1098,Pleurocidin,151,Streptococcus mutans,1
1374,trans-2-Nonenal,171,Vibrio harveyi,1
870,L-ornithine hydrochloride,143,Staphylococcus epidermis,1
276,3-(pyridin-3-yl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,65,Enterococcus faecium,1
120,"1-(2-Chloroacetyl)-5-methylindoline-2,3-dione",67,Escherichia coli,1
41,"(2R)-2-amino-3-(2,3-dihydro-1H-inden-2-yl)propanoic acid",157,Streptococcus salivarius,0
885,Lactoferricin B,15,Aspergillus fumigatus,1
682,DispersinB-KSL-W wound gel,95,Klebsiella pneumoniae,1
775,Ginger oil,137,Staphylococcus aureus,1
603,Clozapine,47,Clostridium perfringens,0
933,Micafungin,172,Vibrio parahaemolyticus,0
540,Cefalotin,163,Streptomyces sp.,1
801,Holothuroidin 2,142,Staphylococcus epidermidis,1
416,Abacavir,166,Trueperella pyogenes,0
1007,Neomycin,137,Staphylococcus aureus,0
955,N -(pyridin-3-yl-methylene)benzohydrazide,174,Yersinia enterocolitica,0
777,Glucose,168,Vibrio anguillarum,0
615,Curcumin,155,Streptococcus pneumoniae serotype 4,0
124,1-(4-chlorophenyl)-3-m-tolyurea,142,Staphylococcus epidermidis,0
953,N -(4-trifluoromethyl-benzylidene)benzohydrazide,121,Pseudomonas aeruginosa,1
350,4-chloro-7-(trifluoromethyl)quinoline,16,Aspergillus niger,0
19,"(2E)-1-(2 ,4 ,5 -trimethoxyphenyl)-3-(2-chloro-6-methoxy-quinolin-3-yl)-2-propen-1-one",142,Staphylococcus epidermidis,1
1193,Sinefungin,121,Pseudomonas aeruginosa,0
1066,Penicillenol A2,117,Proteus mirabilis,0
129,1-(pyrazin-2-yl)ethan-1-one,52,Dengue Virus Type 2,0
1178,Seg6L,138,Staphylococcus capitis,0
705,Epigallocatechin Gallate,28,Burkholderia cenocepacia,1
347,4-bromo-5-(dibromomethylene)-3-(1-bromoethyl)-2(5H)-furanone,110,Neisseria gonorrhoeae,0
753,Furanone-6,129,Salmonella enterica,1
988,"N1-[7-(trifluoromethyl)quinolin-4-yl]ethane-1,2-diamine",9,Aeromonas hydrophila,0
520,Camphene,58,Enteric bacteria and other eubacteria,0
312,"4-(2-(5-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-1,3,4-oxadiazol-2-yl)vinyl)-2-methoxyphenol",148,Streptococcus epidermidis,1
998,Na-Propionate,118,Proteus vulgaris,0
683,Diterpene phytol,163,Streptomyces sp.,0
177,"2,5-bis(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-1,3,4-oxadiazole",125,Pseudomonas libaniensis,0
1010,Nevirapine,0,Achromobacter sp.,0
961,"N-((2R,3R,4S,5S,6R)-2,4,5-Trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)hexanamide",29,Burkholderia cepacia,0
751,Furanone-3,129,Salmonella enterica,1
1077,Peptide 1,98,Lactobacillus fermenti,0
668,Dichloromethane,95,Klebsiella pneumoniae,0
1061,Patulin,78,Halomonas pacifica,1
26,"(2E)-1-(3 ,5 -dimethoxyphenyl)-3-(2-naphthyl)-2-propen-1-one",145,Staphylococcus haemolyticus,0
750,Furanone-2,129,Salmonella enterica,1
468,Baicalein,121,Pseudomonas aeruginosa,1
235,2-amino-imidazole/ triazole conjugate,1,Achromobacter xylosoxidans,0
819,Indirubin,91,Human respiratory syncytial virus B,0
1311,Zeaxanthin,121,Pseudomonas aeruginosa,1
676,"Dihydroxybenzoic Acid (3,4-DHBA)",35,Candida dubliniensis,0
646,Daclatasvir,174,Yersinia enterocolitica,0
1140,Rhein,121,Pseudomonas aeruginosa,1
1043,Oseltamivir,9,Aeromonas hydrophila,0
810,IG-19,31,Burkholderia pseudomallei,1
35,(2E)-3-(4-Hydroxy-3-methoxyphenyl)-1-phenyl-2-propen-1-one,38,Candida krusei,0
498,Butein,154,Streptococcus pneumoniae,0
103,(Z)-4-bromo-5-(bromomethylene)-3-(1-bromohexyl)-2(5H)-furanone,129,Salmonella enterica,1
790,Heptadecanoic acid,71,Francisella novicida,0
1071,Penicillic acid,21,Bacillus subtilis,1
286,3-Methoxy-D-Phenylalanine,143,Staphylococcus epidermis,1
666,Dibenzyl disulphide,151,Streptococcus mutans,1
1306,Wheat bran,137,Staphylococcus aureus,1
789,Hepcidin 20,142,Staphylococcus epidermidis,1
1068,Penicillenol B2,73,Gardnerella vaginalis,0
785,HE10,100,Listeria monocytogenes,0
293,3-chloro-5-hydroxy-4-[(4-methylphenylsulfanyl)]-2(5H)-furanone,21,Bacillus subtilis,1
1339,cis-Stillbene,154,Streptococcus pneumoniae,0
277,"3-Amino-4-(2,4-difluorophenyl)-2-butanone",143,Staphylococcus epidermis,1
1294,Vanillin,52,Dengue Virus Type 2,0
630,D-Histidine,81,Hepatitis B virus F,0
579,Chrysophanol,121,Pseudomonas aeruginosa,1
964,"N-(1,3-benzothiazol-2-yl)butanamide",135,Sphingomonas sp. Ibu-2,0
10,(1Z)-(2-phenylethylidene)-lambda4-sulfanyliumolate,159,Streptococcus sanguis,1
30,(2E)-1-[4 -(1H-imidazol-1-yl)phenyl]-3-(2-naphthyl)-2-propen-1-one,19,Bacillus cereus,0
135,"1-[2-(naphthalen-1-yl)-5-(3,4,5-trimethoxyphenyl)-1,3,4-oxadiazol-3(2H)-yl]ethanone",154,Streptococcus pneumoniae,0
1297,Vidarabine,89,Human immunodeficiency virus 1,0
635,D-Proline,143,Staphylococcus epidermis,1
651,Dapsone,1,Achromobacter xylosoxidans,0
74,"(5E)-5-hexylidene-1,3-thiazolidine-2,4-dione",34,Candida albicans,1
106,(Z)-4-bromo-5-(bromomethylene)-3-hexyl-2(5H)-furanone,129,Salmonella enterica,1
136,1-mesityl-3(4-nitrophenyl)urea,149,Streptococcus gordonii,0
651,Dapsone,151,Streptococcus mutans,0
150,12-methyltetradecanoic acid,146,Staphylococcus saprophyticus,0
878,LL-13,145,Staphylococcus haemolyticus,0
794,Hetacillin,88,Human immunodeficiency virus,0
1068,Penicillenol B2,163,Streptomyces sp.,0
1158,S-(4-tolyl)-L-cysteine,12,Amycolatopsis orientalis,0
853,Kaurenoic acid,31,Burkholderia pseudomallei,0
1341,cov-GL13K,114,Plasmodium falciparum,0
319,4-Benzoylphenylalanine,36,Candida glabrata,0
1321,alpha-Defensin-3,51,Cryptococcus neoformans,1
431,Amikacin disulfate salt,67,Escherichia coli,1
897,Listerine,22,Bacteroides,0
529,Carvacrol,115,Porphyromonas gingivalis,0
1013,Nisin,100,Listeria monocytogenes,1
162,14-alpha-lipoyl andrographolide,26,Bacteroides vulgatus,0
760,G2,149,Streptococcus gordonii,1
893,Limonene,150,Streptococcus mitis,1
1151,Rosoxacin,69,Eubacterium ramulus,0
344,4-bromo-5-(bromomethylene)-3-(1-bromobutyl)-2(5H)-furanone,142,Staphylococcus epidermidis,1
738,Fluconazole,34,Candida albicans,1
449,Atazanavir,55,Edwardsiella tarda,0
399,7-Bicyclic brominated furanones,121,Pseudomonas aeruginosa,1
56,"(2S,3R,4S,5S,6R)-3-(2-(1H-Indol-3-yl)acetamido)-6-(acetoxymethyl)tetrahydro-2H-pyran-2,4,5-triyl triacetate",136,Staphlococcus aureus,0
758,G H12,36,Candida glabrata,0
1349,epsilon-Polylysine,137,Staphylococcus aureus,1
405,7-formylindole,167,Varicella-zoster virus,0
1173,Sanguinarine,142,Staphylococcus epidermidis,1
952,N -(3-nitro-4-hydroxy-benzylidene)benzohydrazide,142,Staphylococcus epidermidis,1
1331,beta-Defensin-1,51,Cryptococcus neoformans,1
638,D-galactose cluster,144,Staphylococcus equorum,0
733,Flavonoids 3,120,Pseudoalteromonas sp.,0
1255,Thiophenone TF101,22,Bacteroides,0
660,Desipramine,13,Aquifex aeolicus,1
427,Aloe Vera Gel,16,Aspergillus niger,0
1079,Phenanthrene,142,Staphylococcus epidermidis,0
988,"N1-[7-(trifluoromethyl)quinolin-4-yl]ethane-1,2-diamine",132,Serratia marcescens,1
96,(RW)3-NH2,124,Pseudomonas japonica,0
429,Amantadine,75,Haemophilus influenzae,0
539,Cefalonium,75,Haemophilus influenzae,0
382,5-bromomethylene-2 (5H)-furanone,106,Mycobacterium avium,0
835,Isoliquiritigenin,75,Haemophilus influenzae,1
81,"(5Z)-2-(1,1-dichloro-3,3-dimethylbutyl)-5-{[4-(trifluoromethyl)phenyl]methylidene}-1,3-oxazolidin-4-one",105,Morganella morganii,0
506,C4-HSL,10,Aeromonas sobria,1
1048,Oxytetracycline,116,Propionibacterium acnes,1
759,G10KHc,86,Human herpesvirus 4,0
812,IMB-2,122,Pseudomonas chlororaphis,0
950,Myxinidin2,12,Amycolatopsis orientalis,0
29,(2E)-1-(5-clorotiophen-2-yl)-3-(3-methoxy-4-benzyloxi-phenyl)-2-propen-1-one,10,Aeromonas sobria,0
974,"N-(5-Methyl-1,2-oxazol-3-yl)butanamide",107,Mycobacterium leprae,0
8,"(1R,3S,7R,8S,11S,12R)-3-hydroxy-1,4,8-trimethyl-12-(propan-2-yl)tricyclo[9.3.0.0]tetradec-4-en-6-one",105,Morganella morganii,0
108,(Z)-5-(bromomethylene)-3-(hydroxymethyl]thiophen-2(5H)- one,142,Staphylococcus epidermidis,1
57,"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-(2-(4-(trifluoromethyl)phenyl)acetamido)tetrahydro-2H-pyran-2,4,5-triyltriacetate",121,Pseudomonas aeruginosa,1
868,L-cysteic acid,51,Cryptococcus neoformans,0
588,Ciprofloxacin,119,Providencia stuartii,1
1044,Oxacillin,154,Streptococcus pneumoniae,1
25,"(2E)-1-(3 ,4 -dimethoxyphenyl)-3-(2-naphthyl)-2-propen-1-one",77,Hafnia paralvei,0
747,Furanone 56,5,Acinetobacter sp.,0
187,2-(2-(2-Chloroacetamido)-5-methylphenyl)-2-oxo-N-( prop-2-yn- 1-yl)acetamide,147,Stenotrophomonas maltophilia,0
113,"1,1,6,6,7,7-hexahydroxy-5,5-diisopropyl-3,3-dimethyl-2,2-binaphthalene-8,8-dicarbaldehyde",12,Amycolatopsis orientalis,0
1090,Picolinic acid,121,Pseudomonas aeruginosa,1
158,"13-{7-methoxy-[1,2,3,4]tetrazolo[1,5-a]quinolin-4-yl}-3,3-dimethyl-1H,2H,3H,4H,6H,11H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",78,Halomonas pacifica,0
1049,P10,137,Staphylococcus aureus,1
974,"N-(5-Methyl-1,2-oxazol-3-yl)butanamide",49,Corynebacterium ammoniagenes,0
523,Carabrone,3,Acinetobacter nosocomialis,0
305,3-tetradecanoylthiotetronic,137,Staphylococcus aureus,1
516,Caffeic Acid,52,Dengue Virus Type 2,0
272,3-(4-fluorophenyl)-5-(3-(allyloxy)-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,66,Enterococcus gallinarum,1
218,2-Fluoro-L-phenylalanine,163,Streptomyces sp.,0
128,1-(6-aminopyridin-3-yl)ethan-1-one,168,Vibrio anguillarum,0
859,"L-744,832",133,Shewanella oneidensis,0
1283,Umbelliferone,67,Escherichia coli,1
893,Limonene,34,Candida albicans,1
921,Meropenem,85,Human herpesvirus 3,0
256,"3,5-Difluoro-dl-phenylalanine",158,Streptococcus sanguinis,0
175,"2,4-Dimethylphenylalanine",7,Actinomyces oris,0
1126,R-FV-I16,24,Bacteroides fragilis,0
942,Mustard oil,163,Streptomyces sp.,0
1069,Penicillenol C1,34,Candida albicans,1
263,"3-(2-Furylmethyl)-2-{[(5-hydroxy-1H-pyrazol-3-yl)methyl]sulfanyl}-3,5,6,7-tetrahydro-4H-cyclopenta[4,5]thieno[2,3-d]pyrimidin-4-one",128,Salmonella Typhi,1
1292,Vancomycin,137,Staphylococcus aureus,1
552,Cefotaxime,63,Enterobacteria phage T4,0
1105,Pro-Gly,150,Streptococcus mitis,0
757,Fusidic acid,57,Eikenella corrodens,0
1335,cat-AGE-RK1,34,Candida albicans,1
1372,prop-2-ene-1-SO-thioperoxol,48,Coagulase- negative staphylococci,0
209,2-(5-Bromo-2-(2-chloroacetamido)phenyl )-2-oxo-N-( prop-2-yn-1-yl)acetamide,121,Pseudomonas aeruginosa,1
188,2-(2-(2-Chloroacetamido)-5-nitrophenyl)-2-oxo-N-( prop-2-yn-1-yl)acetamide,56,Eggerthella lenta,0
921,Meropenem,49,Corynebacterium ammoniagenes,0
562,Ceftobiprole,137,Staphylococcus aureus,1
722,Evodiamine,33,Campylobacter jejuni,1
663,Di-MB-LF11-322,32,Burkholderia thailandensis,0
352,4-chloroquinoline,173,Vibrio vulnificus,0
114,"1,2,3,4-Tetrahydroisoquinoline-3-carboxylic acid",143,Staphylococcus epidermis,1
244,2-phenylethane-1-SO-thioperoxol,6,Actinobacillus actinomycetemcomitans,0
1330,beta-Caryophyllene,26,Bacteroides vulgatus,0
1263,Tipranavir,88,Human immunodeficiency virus,1
262,3-(2-Furyl)-D-alanine,137,Staphylococcus aureus,1
534,Cecropin (1-7)-melittin A (2-9) amide,137,Staphylococcus aureus,1
872,L-tryptophan,142,Staphylococcus epidermidis,0
594,Clary sage oil,115,Porphyromonas gingivalis,0
462,BS-34,34,Candida albicans,1
783,Guaiacol,15,Aspergillus fumigatus,0
91,"(R)-2,3-Diaminopropanoic acid",137,Staphylococcus aureus,1
442,Anthranilate,121,Pseudomonas aeruginosa,1
177,"2,5-bis(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-1,3,4-oxadiazole",148,Streptococcus epidermidis,1
588,Ciprofloxacin,118,Proteus vulgaris,1
872,L-tryptophan,85,Human herpesvirus 3,0
848,KSL,161,Streptomyces gordonii,0
1142,Ribavirin,90,Human parainfluenza virus type 2,1
191,"2-(2-chloro-5-fluorophenyl)-5-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-1,3,4-oxadiazole",130,Schistosoma,0
78,"(5Z)-2-(1,1-dichloro-2-phenylethyl)-5-{[4-(trifluoromethyl)phenyl]methylidene}-1,3-oxazolidin-4-one",127,Raoultella ornithinolytica,0
1176,Scrambled LL-37,82,Hepatitis C Virus,0
1162,S-methyl- L-cysteine,159,Streptococcus sanguis,1
78,"(5Z)-2-(1,1-dichloro-2-phenylethyl)-5-{[4-(trifluoromethyl)phenyl]methylidene}-1,3-oxazolidin-4-one",90,Human parainfluenza virus type 2,0
682,DispersinB-KSL-W wound gel,2,Acinetobacter baumannii,1
150,12-methyltetradecanoic acid,121,Pseudomonas aeruginosa,1
1166,S6L3-33,158,Streptococcus sanguinis,1
758,G H12,151,Streptococcus mutans,1
1319,Zotepine,151,Streptococcus mutans,0
1297,Vidarabine,85,Human herpesvirus 3,1
94,(R)-2-amino-3-cyclopentylpropanoic acid,143,Staphylococcus epidermis,1
529,Carvacrol,67,Escherichia coli,1
484,Betulin,10,Aeromonas sobria,0
3,"(10S,11S)-Hydnocarpin D",137,Staphylococcus aureus,1
54,(2S)-2-amino-3-(tert-butylsulfanyl)propanoic acid,137,Staphylococcus aureus,1
1008,Nerolidol,1,Achromobacter xylosoxidans,0
389,6-Aminoflavone,67,Escherichia coli,1
5,"(1R,2S,7R,3E,11E)-2,18-diacetoxycembra-3,8(19),11,15(17)-tetraen-7-ol",121,Pseudomonas aeruginosa,1
987,"N1-[7-(trifluoromethyl)quinolin-4-yl]dodecane-1,12-diamine",121,Pseudomonas aeruginosa,1
735,Fleroxacin,75,Haemophilus influenzae,1
181,2-(2-(2-Azidoacetamido)-5-bromophenyl)-2-oxo-N-(prop-2-yn-1-yl)acetamide,121,Pseudomonas aeruginosa,1
851,Kaempherol,137,Staphylococcus aureus,1
194,"2-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-5-(ethylthio)-1,3,4-oxadiazole",148,Streptococcus epidermidis,1
1191,Simeprevir,166,Trueperella pyogenes,0
921,Meropenem,40,Candida spp.,1
327,4-Ethylguaiacol,116,Propionibacterium acnes,0
150,12-methyltetradecanoic acid,99,Listeria ivanovii,0
1221,Sulfamethoxazole,67,Escherichia coli,1
1284,Undecanoic acid,117,Proteus mirabilis,1
312,"4-(2-(5-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-1,3,4-oxadiazol-2-yl)vinyl)-2-methoxyphenol",134,Shigella flexneri,0
805,Hydrogen peroxide,6,Actinobacillus actinomycetemcomitans,0
874,LF11-227,114,Plasmodium falciparum,0
1127,R-Thanatin,113,Pichia anomala,0
754,Furanone-8,141,Staphylococcus cohnii,0
850,KT2,46,Clostridium pasteurianum,0
1261,Timolol,2,Acinetobacter baumannii,0
17,"(2E)-1-(1,3-benzodioxol-5-yl)-3-(2-chloro-quinolin-3-yl)-2-propen-1-one",139,Staphylococcus caprae,0
271,3-(4-Pyridinyl)alanine,48,Coagulase- negative staphylococci,0
1035,Octyl gallate,142,Staphylococcus epidermidis,1
1236,Tazobactam,67,Escherichia coli,1
1378,trans-Stillbene,83,Hepatitis C virus,0
509,CAMA,137,Staphylococcus aureus,1
530,Caspofungin,29,Burkholderia cepacia,0
1193,Sinefungin,154,Streptococcus pneumoniae,1
89,(E)-3-Decen-2-one,171,Vibrio harveyi,1
786,HE12,62,Enterobacter ludwigi,0
254,"3,4-Dichlorophenylalanine",86,Human herpesvirus 4,0
928,Methyl indole-7-carboxylate,121,Pseudomonas aeruginosa,1
1216,Sulfadoxine,118,Proteus vulgaris,0
185,2-(2-(2-Azidoacetamido)phenyl)-2-oxo-N-(prop-2-yn-1-yl)acetamide,121,Pseudomonas aeruginosa,1
48,(2R)-2-amino-4-phenylbutanoic acid,143,Staphylococcus epidermis,1
