drug_id,drug_name,microbe_id,microbe_name,label,strain_count,pubmed_count
1032,OSIP108,36,Candida glabrata,1,1,1
1032,OSIP108,38,Candida krusei,1,1,1
1033,Octadecyl gallate,64,Enterococcus faecalis,1,1,1
1033,Octadecyl gallate,121,Pseudomonas aeruginosa,1,1,1
1033,Octadecyl gallate,137,Staphylococcus aureus,1,1,1
1033,Octadecyl gallate,142,Staphylococcus epidermidis,1,1,1
1033,Octadecyl gallate,151,Streptococcus mutans,1,1,1
1034,Octameric peptide,67,Escherichia coli,1,1,1
1035,Octyl gallate,64,Enterococcus faecalis,1,1,1
1035,Octyl gallate,121,Pseudomonas aeruginosa,1,1,1
1035,Octyl gallate,137,Staphylococcus aureus,1,1,1
1035,Octyl gallate,142,Staphylococcus epidermidis,1,1,1
1035,Octyl gallate,151,Streptococcus mutans,1,1,1
1036,Ofloxacin,75,Haemophilus influenzae,1,4,9
1036,Ofloxacin,147,Stenotrophomonas maltophilia,1,1,1
1037,Oleanolic Acid,108,Mycobacterium smegmatis,1,1,1
1037,Oleanolic Acid,137,Staphylococcus aureus,1,1,1
1038,Oleic Acid,121,Pseudomonas aeruginosa,1,1,1
1039,Olive oil,137,Staphylococcus aureus,1,1,1
1040,Olmesartran,21,Bacillus subtilis,1,1,1
1041,Orange extract,174,Yersinia enterocolitica,1,1,1
1042,Oregano oil,137,Staphylococcus aureus,1,1,1
1043,Oseltamivir,92,Influenza A virus,1,4,5
1044,Oxacillin,47,Clostridium perfringens,1,2,2
1044,Oxacillin,137,Staphylococcus aureus,1,1,1
1044,Oxacillin,154,Streptococcus pneumoniae,1,3,1
1045,Oxantel,115,Porphyromonas gingivalis,1,1,1
1046,Oxiconazole nitrate,34,Candida albicans,1,1,1
1047,Oxyresveratrol,121,Pseudomonas aeruginosa,1,1,1
1047,Oxyresveratrol,137,Staphylococcus aureus,1,1,1
1048,Oxytetracycline,58,Enteric bacteria and other eubacteria,1,1,4
1048,Oxytetracycline,67,Escherichia coli,1,1,4
1048,Oxytetracycline,116,Propionibacterium acnes,1,3,1
1049,P10,137,Staphylococcus aureus,1,1,1
1050,P15-CSP,151,Streptococcus mutans,1,1,1
1051,P60.4Ac,137,Staphylococcus aureus,1,1,1
1052,PG-1,51,Cryptococcus neoformans,1,1,1
1053,PLF,34,Candida albicans,1,1,1
1054,PTP-7,137,Staphylococcus aureus,1,1,1
1055,Pa-MAP,67,Escherichia coli,1,1,1
1055,Pa-MAP,95,Klebsiella pneumoniae,1,1,1
1056,Palivizumab,91,Human respiratory syncytial virus B,1,1,3
1057,Palmitic acid,67,Escherichia coli,1,1,1
1057,Palmitic acid,121,Pseudomonas aeruginosa,1,1,1
1058,Palmitoyl-DL-carnitine,67,Escherichia coli,1,1,1
1058,Palmitoyl-DL-carnitine,121,Pseudomonas aeruginosa,1,1,1
1059,Pantaprazole,21,Bacillus subtilis,1,1,1
1060,Paromomycin,164,Thermus thermophilus,1,3,1
1061,Patulin,1,Achromobacter xylosoxidans,1,1,1
1061,Patulin,78,Halomonas pacifica,1,1,1
1061,Patulin,103,Marinobacter hydrocarbonoclasticus,1,1,1
1062,Pefloxacin,75,Haemophilus influenzae,1,4,12
1062,Pefloxacin,137,Staphylococcus aureus,1,1,1
1063,Pelargonidin,121,Pseudomonas aeruginosa,1,1,1
1064,Penciclovir,84,Human herpesvirus 1,1,1,8
1065,Penicillenol A1,34,Candida albicans,1,1,1
1065,Penicillenol A1,121,Pseudomonas aeruginosa,1,1,1
1065,Penicillenol A1,137,Staphylococcus aureus,1,1,1
1066,Penicillenol A2,34,Candida albicans,1,1,1
1066,Penicillenol A2,121,Pseudomonas aeruginosa,1,1,1
1066,Penicillenol A2,137,Staphylococcus aureus,1,1,1
1067,Penicillenol B1,34,Candida albicans,1,1,1
1067,Penicillenol B1,121,Pseudomonas aeruginosa,1,1,1
1067,Penicillenol B1,137,Staphylococcus aureus,1,1,1
1068,Penicillenol B2,34,Candida albicans,1,1,1
1068,Penicillenol B2,121,Pseudomonas aeruginosa,1,1,1
1068,Penicillenol B2,137,Staphylococcus aureus,1,1,1
1069,Penicillenol C1,34,Candida albicans,1,1,1
1069,Penicillenol C1,121,Pseudomonas aeruginosa,1,1,1
1069,Penicillenol C1,137,Staphylococcus aureus,1,1,1
1070,Penicillenol C2,34,Candida albicans,1,1,1
1070,Penicillenol C2,121,Pseudomonas aeruginosa,1,1,1
1070,Penicillenol C2,137,Staphylococcus aureus,1,1,1
1071,Penicillic acid,0,Achromobacter sp.,1,1,1
1071,Penicillic acid,1,Achromobacter xylosoxidans,1,1,1
1071,Penicillic acid,19,Bacillus cereus,1,1,1
1071,Penicillic acid,21,Bacillus subtilis,1,1,1
1071,Penicillic acid,121,Pseudomonas aeruginosa,1,1,1
1072,Penicillin G,100,Listeria monocytogenes,1,4,1
1073,Pentagalloylglucose,121,Pseudomonas aeruginosa,1,1,1
1073,Pentagalloylglucose,137,Staphylococcus aureus,1,2,1
1074,Pentamethoxyflavone,171,Vibrio harveyi,1,1,1
1075,Pentanol,34,Candida albicans,1,1,1
1076,Peppermint oil,9,Aeromonas hydrophila,1,1,1
1076,Peppermint oil,121,Pseudomonas aeruginosa,1,1,1
1076,Peppermint oil,137,Staphylococcus aureus,1,1,1
1077,Peptide 1,34,Candida albicans,1,1,1
1078,Peptide 1037,28,Burkholderia cenocepacia,1,1,1
1078,Peptide 1037,100,Listeria monocytogenes,1,1,1
1078,Peptide 1037,121,Pseudomonas aeruginosa,1,2,1
1079,Phenanthrene,67,Escherichia coli,1,1,1
1079,Phenanthrene,95,Klebsiella pneumoniae,1,1,1
1079,Phenanthrene,117,Proteus mirabilis,1,1,1
1079,Phenanthrene,118,Proteus vulgaris,1,1,1
1079,Phenanthrene,132,Serratia marcescens,1,1,1
1080,Phenobarbitone,34,Candida albicans,1,2,1
1081,"Phenol,2,4-bis(1,1-dimethylethyl)",132,Serratia marcescens,1,1,1
1082,Phenoxymethylpenicillin,47,Clostridium perfringens,1,2,2
1082,Phenoxymethylpenicillin,67,Escherichia coli,1,1,1
1082,Phenoxymethylpenicillin,102,Lysinibacillus sphaericus,1,1,1
1082,Phenoxymethylpenicillin,137,Staphylococcus aureus,1,1,1
1083,Phenyl-arginine-b-naphthylamide,67,Escherichia coli,1,1,1
1083,Phenyl-arginine-b-naphthylamide,121,Pseudomonas aeruginosa,1,1,1
1083,Phenyl-arginine-b-naphthylamide,137,Staphylococcus aureus,1,1,1
1084,Phenytoin,34,Candida albicans,1,2,1
1085,Phloretin,67,Escherichia coli,1,1,1
1085,Phloretin,137,Staphylococcus aureus,1,2,1
1086,Phloridzin,137,Staphylococcus aureus,1,1,1
1087,Phosphate,67,Escherichia coli,1,3,1
1088,Phosphorylserine,137,Staphylococcus aureus,1,1,1
1088,Phosphorylserine,143,Staphylococcus epidermis,1,1,1
1089,Phylloseptin-1,137,Staphylococcus aureus,1,1,1
1090,Picolinic acid,121,Pseudomonas aeruginosa,1,4,1
1091,Pine needle oil,137,Staphylococcus aureus,1,1,1
1092,Pinguisenol,121,Pseudomonas aeruginosa,1,1,1
1093,Piperacillin,100,Listeria monocytogenes,1,4,1
1093,Piperacillin,121,Pseudomonas aeruginosa,1,1,1
1093,Piperacillin,154,Streptococcus pneumoniae,1,3,1
1094,Piperacillin-Tazobactam,40,Candida spp.,1,1,1
1094,Piperacillin-Tazobactam,121,Pseudomonas aeruginosa,1,1,1
1095,Pivampicillin,47,Clostridium perfringens,1,2,3
1096,Pivmecillinam,47,Clostridium perfringens,1,2,3
1097,Platyphylloside,121,Pseudomonas aeruginosa,1,1,1
1098,Pleurocidin,65,Enterococcus faecium,1,1,1
1098,Pleurocidin,67,Escherichia coli,1,2,1
1098,Pleurocidin,116,Propionibacterium acnes,1,1,1
1098,Pleurocidin,121,Pseudomonas aeruginosa,1,1,1
1098,Pleurocidin,137,Staphylococcus aureus,1,1,1
1098,Pleurocidin,151,Streptococcus mutans,1,1,1
1099,Polyethyleneimine,2,Acinetobacter baumannii,1,2,1
1099,Polyethyleneimine,34,Candida albicans,1,2,1
1099,Polyethyleneimine,137,Staphylococcus aureus,1,2,1
1099,Polyethyleneimine,143,Staphylococcus epidermis,1,2,1
1100,Polymyxin B,147,Stenotrophomonas maltophilia,1,3,1
1101,Polysorbate 80,147,Stenotrophomonas maltophilia,1,3,1
1102,Posaconazole,34,Candida albicans,1,2,9
1103,Povidone Iodine,137,Staphylococcus aureus,1,3,1
1104,Praziquantel,130,Schistosoma,1,1,1
1105,Pro-Gly,121,Pseudomonas aeruginosa,1,1,1
1106,Prolificin A,137,Staphylococcus aureus,1,2,1
1106,Prolificin A,142,Staphylococcus epidermidis,1,1,1
1107,Propanol,34,Candida albicans,1,1,1
1108,Propyl gallate,64,Enterococcus faecalis,1,1,1
1108,Propyl gallate,121,Pseudomonas aeruginosa,1,1,1
1108,Propyl gallate,137,Staphylococcus aureus,1,1,1
1108,Propyl gallate,142,Staphylococcus epidermidis,1,1,1
1108,Propyl gallate,151,Streptococcus mutans,1,1,1
1109,Protamine sulphate,137,Staphylococcus aureus,1,1,1
1110,Protocatechuic acid,121,Pseudomonas aeruginosa,1,1,1
1111,Pseudomonas Quinolone Signal,151,Streptococcus mutans,1,1,1
1112,Psoralen,121,Pseudomonas aeruginosa,1,1,1
1113,Pyrazinamide,109,Mycobacterium tuberculosis,1,1,4
1114,Pyrimethamine,114,Plasmodium falciparum,1,2,6
1115,Pyrimidinedione,137,Staphylococcus aureus,1,6,1
1115,Pyrimidinedione,142,Staphylococcus epidermidis,1,1,1
1115,Pyrimidinedione,154,Streptococcus pneumoniae,1,4,1
1116,Pyrogallol,168,Vibrio anguillarum,1,1,1
1116,Pyrogallol,169,Vibrio campbellii,1,1,1
1116,Pyrogallol,170,Vibrio cholerae,1,1,1
1116,Pyrogallol,173,Vibrio vulnificus,1,1,1
1117,Pyrvinium pamoate,34,Candida albicans,1,1,1
1118,Quercetin,67,Escherichia coli,1,1,1
1118,Quercetin,121,Pseudomonas aeruginosa,1,2,2
1118,Quercetin,171,Vibrio harveyi,1,1,1
1119,Quercetin Dihydrate,137,Staphylococcus aureus,1,1,1
1120,Quercetin-3-O-glucuronide,137,Staphylococcus aureus,1,1,1
1121,Quinine,114,Plasmodium falciparum,1,1,2
1122,Quinizarin,151,Streptococcus mutans,1,1,1
1123,Quinolin-8-ol,132,Serratia marcescens,1,1,1
1124,Quinupristin,58,Enteric bacteria and other eubacteria,1,1,4
1124,Quinupristin,67,Escherichia coli,1,1,8
1124,Quinupristin,134,Shigella flexneri,1,1,3
1125,Quinupristin/dalfopristin,137,Staphylococcus aureus,1,1,1
1126,R-FV-I16,67,Escherichia coli,1,1,1
1126,R-FV-I16,121,Pseudomonas aeruginosa,1,1,1
1127,R-Thanatin,142,Staphylococcus epidermidis,1,1,1
1128,RI-19,31,Burkholderia pseudomallei,1,1,1
1129,RK-19,31,Burkholderia pseudomallei,1,1,1
1130,RK-25,31,Burkholderia pseudomallei,1,1,1
1131,RK-31,31,Burkholderia pseudomallei,1,1,1
1132,RNAIII-inhibiting Peptide,137,Staphylococcus aureus,1,3,2
1132,RNAIII-inhibiting Peptide,142,Staphylococcus epidermidis,1,2,1
1133,RT2,67,Escherichia coli,1,1,1
1134,RTA3,31,Burkholderia pseudomallei,1,1,1
1135,Raltegravir,89,Human immunodeficiency virus 1,1,1,2
1136,Raspberry KAS 434,17,Bacillus amyloliquefaciens,1,1,1
1136,Raspberry KAS 434,77,Hafnia paralvei,1,1,1
1136,Raspberry KAS 434,111,Obesumbacterium proteus,1,1,1
1136,Raspberry KAS 434,121,Pseudomonas aeruginosa,1,1,1
1136,Raspberry KAS 434,125,Pseudomonas libaniensis,1,1,1
1137,Reserpine,151,Streptococcus mutans,1,1,1
1138,Resorcinol,137,Staphylococcus aureus,1,1,1
1139,Resveratrol,28,Burkholderia cenocepacia,1,2,1
1139,Resveratrol,30,Burkholderia multivorans,1,2,1
1139,Resveratrol,67,Escherichia coli,1,1,1
1139,Resveratrol,121,Pseudomonas aeruginosa,1,2,1
1139,Resveratrol,137,Staphylococcus aureus,1,1,1
1140,Rhein,121,Pseudomonas aeruginosa,1,1,1
1140,Rhein,147,Stenotrophomonas maltophilia,1,1,1
1140,Rhein,151,Streptococcus mutans,1,1,1
1141,Rhodomyrtone,116,Propionibacterium acnes,1,6,1
1142,Ribavirin,52,Dengue Virus Type 2,1,1,2
1142,Ribavirin,90,Human parainfluenza virus type 2,1,1,2
1142,Ribavirin,92,Influenza A virus,1,4,3
1143,Rifabutin,67,Escherichia coli,1,1,3
1144,Rifalazil,67,Escherichia coli,1,1,1
1145,Rifampicin,67,Escherichia coli,1,1,5
1145,Rifampicin,137,Staphylococcus aureus,1,1,1
1145,Rifampicin,142,Staphylococcus epidermidis,1,1,1
1146,Rifapentine,109,Mycobacterium tuberculosis,1,1,4
1147,Rilpivirine,89,Human immunodeficiency virus 1,1,1,1
1148,Rimantadine,92,Influenza A virus,1,4,5
1149,Ritonavir,88,Human immunodeficiency virus,1,1,2
1149,Ritonavir,89,Human immunodeficiency virus 1,1,1,5
1150,Rosmarinic acid,9,Aeromonas hydrophila,1,3,1
1150,Rosmarinic acid,121,Pseudomonas aeruginosa,1,1,1
1151,Rosoxacin,67,Escherichia coli,1,1,5
1152,Rufloxacin,147,Stenotrophomonas maltophilia,1,1,1
1153,Rutaecarpine,33,Campylobacter jejuni,1,1,1
1154,Rutin,67,Escherichia coli,1,1,1
1154,Rutin,121,Pseudomonas aeruginosa,1,1,1
1154,Rutin,171,Vibrio harveyi,1,1,1
1155,S-(2-Aminoethyl)-L-cysteine hydrochloride,151,Streptococcus mutans,1,1,1
1155,S-(2-Aminoethyl)-L-cysteine hydrochloride,159,Streptococcus sanguis,1,1,1
1156,S-(2-thiazoyl)-L-cysteine,151,Streptococcus mutans,1,1,1
1157,S-(2-thienyl)-L-cysteine,7,Actinomyces oris,1,1,1
1157,S-(2-thienyl)-L-cysteine,151,Streptococcus mutans,1,1,1
1158,S-(4-tolyl)-L-cysteine,7,Actinomyces oris,1,1,1
1158,S-(4-tolyl)-L-cysteine,151,Streptococcus mutans,1,1,1
1158,S-(4-tolyl)-L-cysteine,159,Streptococcus sanguis,1,1,1
1159,S-OSIP108,34,Candida albicans,1,1,1
1160,S-carboxylmethyl-L-cysteine,7,Actinomyces oris,1,1,1
1160,S-carboxylmethyl-L-cysteine,151,Streptococcus mutans,1,1,1
1161,S-ethyl-L-cysteine,151,Streptococcus mutans,1,1,1
1161,S-ethyl-L-cysteine,159,Streptococcus sanguis,1,1,1
1162,S-methyl- L-cysteine,151,Streptococcus mutans,1,1,1
1162,S-methyl- L-cysteine,159,Streptococcus sanguis,1,1,1
1163,S-phenyl-L-cysteine,7,Actinomyces oris,1,1,1
1163,S-phenyl-L-cysteine,151,Streptococcus mutans,1,1,1
1163,S-phenyl-L-cysteine,159,Streptococcus sanguis,1,1,1
1164,S-phenyl-L-cysteine sulfoxide,121,Pseudomonas aeruginosa,1,1,1
1165,S-propyl-L-cysteine,151,Streptococcus mutans,1,1,1
1166,S6L3-33,151,Streptococcus mutans,1,1,1
1166,S6L3-33,158,Streptococcus sanguinis,1,1,1
1167,SMAP-29,32,Burkholderia thailandensis,1,1,1
1167,SMAP-29,121,Pseudomonas aeruginosa,1,2,1
1167,SMAP-29,137,Staphylococcus aureus,1,2,1
1167,SMAP-29,147,Stenotrophomonas maltophilia,1,2,1
1168,SP1,121,Pseudomonas aeruginosa,1,1,1
1168,SP1,137,Staphylococcus aureus,1,4,1
1169,SQ109,109,Mycobacterium tuberculosis,1,1,1
1170,Sage oil,137,Staphylococcus aureus,1,1,1
1171,Salicylic Acid,34,Candida albicans,1,1,1
1171,Salicylic Acid,59,Enterobacter aerogenes,1,1,1
1171,Salicylic Acid,64,Enterococcus faecalis,1,1,1
1171,Salicylic Acid,95,Klebsiella pneumoniae,1,1,1
1172,Salicylic acid,121,Pseudomonas aeruginosa,1,2,2
1173,Sanguinarine,137,Staphylococcus aureus,1,1,1
1173,Sanguinarine,142,Staphylococcus epidermidis,1,1,1
1174,Saquinavir,88,Human immunodeficiency virus,1,1,3
1174,Saquinavir,89,Human immunodeficiency virus 1,1,1,7
1175,Scopoletin,67,Escherichia coli,1,1,1
1176,Scrambled LL-37,11,Aggregatibacter actinomycetemcomitans,1,6,1
1177,Seg6D,121,Pseudomonas aeruginosa,1,1,1
1178,Seg6L,121,Pseudomonas aeruginosa,1,1,1
1179,Sennidin A,151,Streptococcus mutans,1,1,1
1180,Sertaconazole nitrate,34,Candida albicans,1,1,1
1181,Shikonin,121,Pseudomonas aeruginosa,1,1,1
1181,Shikonin,147,Stenotrophomonas maltophilia,1,1,1
1182,Siamycin I,64,Enterococcus faecalis,1,1,1
1183,Silver Ion,121,Pseudomonas aeruginosa,1,1,1
1184,Silver dihydrogen citrate,137,Staphylococcus aureus,1,4,1
1185,Silver nanoparticles,34,Candida albicans,1,1,1
1185,Silver nanoparticles,67,Escherichia coli,1,1,1
1185,Silver nanoparticles,121,Pseudomonas aeruginosa,1,2,3
1185,Silver nanoparticles,137,Staphylococcus aureus,1,3,3
1185,Silver nanoparticles,142,Staphylococcus epidermidis,1,1,1
1186,Silver nanowires,121,Pseudomonas aeruginosa,1,1,1
1187,Silver nitrate,29,Burkholderia cepacia,1,1,1
1187,Silver nitrate,67,Escherichia coli,1,1,1
1187,Silver nitrate,97,Kocuria rhizophila,1,1,1
1187,Silver nitrate,121,Pseudomonas aeruginosa,1,1,1
1187,Silver nitrate,137,Staphylococcus aureus,1,1,1
1187,Silver nitrate,142,Staphylococcus epidermidis,1,1,1
1188,Silver sulfadiazine,137,Staphylococcus aureus,1,4,1
1189,Silver sulphate,137,Staphylococcus aureus,1,1,1
1190,Silybin,137,Staphylococcus aureus,1,1,1
1191,Simeprevir,83,Hepatitis C virus,1,1,1
1192,Sinapic acid,67,Escherichia coli,1,1,1
1193,Sinefungin,154,Streptococcus pneumoniae,1,1,1
1194,Sinensetin,67,Escherichia coli,1,2,2
1194,Sinensetin,171,Vibrio harveyi,1,1,1
1195,Sm6(L1)2C,151,Streptococcus mutans,1,1,1
1196,Sm6(L2)B33,151,Streptococcus mutans,1,1,1
1197,Sm6(L3)2C,151,Streptococcus mutans,1,1,1
1198,Sodium Chloride,33,Campylobacter jejuni,1,1,1
1198,Sodium Chloride,123,Pseudomonas fluorescens,1,1,1
1199,Sodium ascorbate,121,Pseudomonas aeruginosa,1,1,1
1200,Sodium sulfate,123,Pseudomonas fluorescens,1,1,1
1201,Sorbitol,8,Actinoplanes missouriensis,1,7,2
1201,Sorbitol,14,Arthrobacter sp.,1,1,2
1201,Sorbitol,67,Escherichia coli,1,1,2
1201,Sorbitol,162,Streptomyces rubiginosus,1,1,2
1202,Spermine,170,Vibrio cholerae,1,1,1
1203,Ssp (A4K-A11K),151,Streptococcus mutans,1,1,1
1204,Stavudine,89,Human immunodeficiency virus 1,1,1,2
1205,Stearic acid,170,Vibrio cholerae,1,1,1
1206,Stilbene,67,Escherichia coli,1,1,1
1207,Streptomycin,67,Escherichia coli,1,1,3
1207,Streptomycin,121,Pseudomonas aeruginosa,1,1,1
1207,Streptomycin,137,Staphylococcus aureus,1,1,1
1208,Streptorubin B,137,Staphylococcus aureus,1,1,1
1209,Subtilosin,67,Escherichia coli,1,1,1
1209,Subtilosin,73,Gardnerella vaginalis,1,1,1
1209,Subtilosin,100,Listeria monocytogenes,1,1,1
1210,Sucrose,33,Campylobacter jejuni,1,1,1
1211,Sulbactam,137,Staphylococcus aureus,1,1,2
1212,Sulconazole nitrate,34,Candida albicans,1,1,1
1213,Sulfacetamide,27,Baker's yeast,1,1,1
1213,Sulfacetamide,54,Dihydropteroate synthase type-1,1,1,1
1213,Sulfacetamide,67,Escherichia coli,1,1,3
1214,Sulfacytine,67,Escherichia coli,1,1,3
1215,Sulfadiazine,114,Plasmodium falciparum,1,1,3
1216,Sulfadoxine,114,Plasmodium falciparum,1,3,6
1217,Sulfalene,114,Plasmodium falciparum,1,1,3
1218,Sulfamerazine,67,Escherichia coli,1,1,3
1219,Sulfamethazine,67,Escherichia coli,1,1,3
1220,Sulfamethizole,67,Escherichia coli,1,1,3
1221,Sulfamethoxazole,67,Escherichia coli,1,1,4
1222,Sulfamoxole,114,Plasmodium falciparum,1,1,1
1223,Sulfanilamide,67,Escherichia coli,1,1,3
1224,Sulfaphenazole,67,Escherichia coli,1,1,1
1225,Sulfathiazole,114,Plasmodium falciparum,1,1,1
1226,Sulfisoxazole,67,Escherichia coli,1,1,5
1227,Syringic acid,67,Escherichia coli,1,1,1
1228,TMB-8,34,Candida albicans,1,1,1
1229,TMC-151s C,34,Candida albicans,1,1,1
1230,TZD-C8,121,Pseudomonas aeruginosa,1,1,1
1231,Tachyplesin III,121,Pseudomonas aeruginosa,1,1,1
1232,Tangeretin,171,Vibrio harveyi,1,1,1
1233,Tangerine oil,137,Staphylococcus aureus,1,1,1
1234,Tannic acid,67,Escherichia coli,1,1,1
1234,Tannic acid,117,Proteus mirabilis,1,1,1
1234,Tannic acid,121,Pseudomonas aeruginosa,1,2,2
1235,Taurine,7,Actinomyces oris,1,1,1
1235,Taurine,151,Streptococcus mutans,1,1,1
1235,Taurine,159,Streptococcus sanguis,1,1,1
1236,Tazobactam,67,Escherichia coli,1,1,2
1236,Tazobactam,128,Salmonella Typhi,1,1,1
1237,Tea tree oil,137,Staphylococcus aureus,1,1,1
1238,Teichoplanin,137,Staphylococcus aureus,1,1,1
1239,Telaprevir,83,Hepatitis C virus,1,1,1
1240,Telekin,34,Candida albicans,1,1,1
1241,Telithromycin,58,Enteric bacteria and other eubacteria,1,1,6
1242,Tellurite,121,Pseudomonas aeruginosa,1,1,1
1243,Tenofovir,89,Human immunodeficiency virus 1,1,1,2
1244,Terconazole,34,Candida albicans,1,1,1
1245,Terpinene-4-ol,19,Bacillus cereus,1,1,1
1245,Terpinene-4-ol,67,Escherichia coli,1,1,1
1245,Terpinene-4-ol,113,Pichia anomala,1,1,1
1245,Terpinene-4-ol,126,Pseudomonas putida,1,1,1
1246,Tert-butanol,34,Candida albicans,1,1,1
1247,Tet-20,121,Pseudomonas aeruginosa,1,1,1
1248,Tet-213,121,Pseudomonas aeruginosa,1,1,1
1248,Tet-213,137,Staphylococcus aureus,1,5,1
1249,Tet-26,121,Pseudomonas aeruginosa,1,1,1
1250,Tetracycline,58,Enteric bacteria and other eubacteria,1,1,4
1250,Tetracycline,67,Escherichia coli,1,2,2
1251,Tetrameric peptide,67,Escherichia coli,1,1,1
1252,Tetrazol-1-yl,121,Pseudomonas aeruginosa,1,1,1
1253,Thiazolidinedione-8,34,Candida albicans,1,2,3
1253,Thiazolidinedione-8,151,Streptococcus mutans,1,1,1
1254,Thimerosal,34,Candida albicans,1,1,1
1255,Thiophenone TF101,67,Escherichia coli,1,3,1
1256,Thonzonium bromide,34,Candida albicans,1,1,1
1257,Thymol,67,Escherichia coli,1,1,1
1257,Thymol,151,Streptococcus mutans,1,1,1
1258,Ticarcillin,137,Staphylococcus aureus,1,1,1
1259,Tigecycline,58,Enteric bacteria and other eubacteria,1,1,2
1259,Tigecycline,67,Escherichia coli,1,1,3
1259,Tigecycline,137,Staphylococcus aureus,1,1,1
1260,Tiliroside,137,Staphylococcus aureus,1,1,1
1261,Timolol,63,Enterobacteria phage T4,1,1,1
1262,Tioconazole,34,Candida albicans,1,1,1
1263,Tipranavir,88,Human immunodeficiency virus,1,1,8
1263,Tipranavir,89,Human immunodeficiency virus 1,1,1,8
1264,Titanium dioxide,67,Escherichia coli,1,1,1
1265,Tobramycin,28,Burkholderia cenocepacia,1,2,2
1265,Tobramycin,30,Burkholderia multivorans,1,1,1
1265,Tobramycin,58,Enteric bacteria and other eubacteria,1,1,5
1265,Tobramycin,67,Escherichia coli,1,1,4
1265,Tobramycin,109,Mycobacterium tuberculosis,1,1,1
1265,Tobramycin,121,Pseudomonas aeruginosa,1,7,5
1265,Tobramycin,137,Staphylococcus aureus,1,3,2
1265,Tobramycin,147,Stenotrophomonas maltophilia,1,1,1
1266,Tobramycin-bismuth-ethanedithiol,121,Pseudomonas aeruginosa,1,1,1
1267,Tomentosin,34,Candida albicans,1,1,1
1268,Toremifene,34,Candida albicans,1,4,1
1268,Toremifene,35,Candida dubliniensis,1,1,1
1268,Toremifene,36,Candida glabrata,1,1,1
1268,Toremifene,38,Candida krusei,1,1,1
1268,Toremifene,121,Pseudomonas aeruginosa,1,1,1
1268,Toremifene,137,Staphylococcus aureus,1,1,1
1268,Toremifene,142,Staphylococcus epidermidis,1,1,1
1269,Tricaine,121,Pseudomonas aeruginosa,1,1,1
1270,Triclosan,18,Bacillus anthracis,1,1,1
1270,Triclosan,67,Escherichia coli,1,1,1
1270,Triclosan,79,Helicobacter pylori,1,2,1
1270,Triclosan,109,Mycobacterium tuberculosis,1,1,1
1270,Triclosan,137,Staphylococcus aureus,1,1,1
1270,Triclosan,151,Streptococcus mutans,1,2,2
1271,"Triethyl[2-({10,15,20,24,26,29,31,33,34-nonakis[3-(triethylphosphaniumyl)propoxy]hexacyclo[21.2.2.2,.2,.2,.2]pentatriaconta-1(25),3(35),4,6(34),8,10,13,15,18,20,23,26,28,30,32-pentadecaen-4-yl}oxy)ethyl]phosphanium decabromide",64,Enterococcus faecalis,1,1,1
1271,"Triethyl[2-({10,15,20,24,26,29,31,33,34-nonakis[3-(triethylphosphaniumyl)propoxy]hexacyclo[21.2.2.2,.2,.2,.2]pentatriaconta-1(25),3(35),4,6(34),8,10,13,15,18,20,23,26,28,30,32-pentadecaen-4-yl}oxy)ethyl]phosphanium decabromide",137,Staphylococcus aureus,1,1,1
1272,"Triethyl[3-({33-[2-(triethylazaniumyl)ethoxy]-10,15,20,25,27,29,31,34-octakis[3-(triethylazaniumyl)propoxy]hexacyclo[21.2.2.2.2.2.2]pentatriaconta-1(25),3,5,8,10,13,15,18,20,23,26,28,30,32,34-pentadecaen-4-yl}oxy)propyl]azanium decabromide",64,Enterococcus faecalis,1,1,1
1272,"Triethyl[3-({33-[2-(triethylazaniumyl)ethoxy]-10,15,20,25,27,29,31,34-octakis[3-(triethylazaniumyl)propoxy]hexacyclo[21.2.2.2.2.2.2]pentatriaconta-1(25),3,5,8,10,13,15,18,20,23,26,28,30,32,34-pentadecaen-4-yl}oxy)propyl]azanium decabromide",137,Staphylococcus aureus,1,1,1
1273,Trimethoprim-sulfamethoxazole,147,Stenotrophomonas maltophilia,1,1,1
1274,Trimethoxyflavone,171,Vibrio harveyi,1,1,1
1275,Trimethyl(3-{4-[3-(trimethylazaniumyl)propoxy]phenoxy}propyl)azanium dibromide,64,Enterococcus faecalis,1,1,1
1275,Trimethyl(3-{4-[3-(trimethylazaniumyl)propoxy]phenoxy}propyl)azanium dibromide,137,Staphylococcus aureus,1,1,1
1276,Trimethyl(3-{4-[3-(trimethylphosphaniumyl)propoxy]phenoxy}propyl)phosphanium dibromide,64,Enterococcus faecalis,1,1,1
1276,Trimethyl(3-{4-[3-(trimethylphosphaniumyl)propoxy]phenoxy}propyl)phosphanium dibromide,137,Staphylococcus aureus,1,1,1
1277,"Trimethyl[2-({10,15,20,24,26,29,31,33,34-nonakis[3-(trimethylphosphaniumyl)propoxy]hexacyclo[21.2.2.2,.2,.2,.2]pentatriaconta-1(25),3(35),4,6(34),8,10,13,15,18,20,23,26,28,30,32-pentadecaen-4-yl}oxy)ethyl]phosphanium decabromide",64,Enterococcus faecalis,1,1,1
