Drug,Microbe,Label,Drug_ID,Microbe_ID
Cefotaxime,Streptococcus pneumoniae,1,553,158
Rimantadine,Pseudomonas libaniensis,0,1157,129
"(5E)-5-undecylidene-1,3-thiazolidine-2,4-dione",Eikenella corrodens,0,76,58
Norgestimate,Staphylococcus aureus,1,1029,141
S-OSIP108,Human respiratory syncytial virus B,0,1168,94
Oxytetracycline,Bacillus cereus,0,1056,19
Itraconazole,Hafnia paralvei,0,848,80
Citral,Candida albicans,0,593,34
L-cysteic acid,Actinomyces oris,1,874,7
"2-(5-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-1,3,4-oxadiazole-2-yl)phenol",Staphylococcus epidermidis,0,208,146
Sage oil,Streptococcus salivarius,0,1179,161
Farnesol,Streptococcus gordonii,0,732,153
Raltegravir,Schistosoma,0,1144,134
Ethylene glycol tetraacetic acid,Staphylococcus aureus,1,723,141
Dezocine,Haemophilus influenzae,1,666,78
Rimantadine,Influenza A virus ,1,1157,95
epsilon-Polylysine,Mycobacterium smegmatis,0,1364,112
Polyethyleneimine,Candida albicans,1,1108,34
TMC-151s C,Micrococcus luteus,0,1240,108
Curcumin,Streptococcus oralis,0,619,156
Dichloromethane,Pseudomonas putida,0,673,130
Fosfomycin,Staphylococcus equorum,0,748,148
"F2,5,12W",Vibrio anguillarum,0,728,173
Clotrimazole,Schistosoma,0,604,134
1-{2-[(E)-2-(4-hydroxy-3-methoxyphenyl)ethenyl]-4-phenylquinolin-3-yl}ethan-1-one,Micrococcus luteus,1,140,108
Neomycin,Escherichia coli,1,1014,69
Pefloxacin,Haemophilus influenzae,1,1070,78
Indole,Escherichia coli,1,827,69
3-(3-fluorophenyl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Staphylococcus aureus,1,270,141
2-Fluoro-L-phenylalanine,Streptococcus pneumoniae serotype 4,0,218,159
Eugenol,Staphylococcus aureus,1,726,141
epsilon-Polylysine,Enterobacter aerogenes,0,1364,61
Enoxacin,Haemophilus influenzae,1,704,78
Cefoxitin,Listeria monocytogenes,1,556,104
Fluconazole,Candida albicans,1,743,34
Fraxin,Stenotrophomonas maltophilia,1,750,151
Tellurite,Candida tropicalis,0,1255,41
Clove oil,Pseudomonas aeruginosa,1,605,125
(2S)-2-amino-3-(4-tert-butylphenyl)propanoic acid,Achromobacter sp.,0,53,0
cat-AGE-RK1,Staphylococcus aureus,1,1350,141
Thiazolidinedione-8,Acinetobacter nosocomialis,0,1266,3
"1,3-dimethyl-6-(4-methylphenyl)-5-[3-(4-nitrophenyl)-1-phenyl-1H-pyrazol-4-yl]-1H,2H,3H,4H,5H,6H-pyrimido[4,5-d][1,3]diazine-2,4-dione",Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC),0,118,71
Terpinene-4-ol,Salmonella Typhi,0,1258,132
Piperacillin,Candida albicans,0,1102,34
Enoxacin,Haemophilus influenzae,1,704,78
NA8,Schistosoma,0,1001,134
Myricitrin,Human herpesvirus 4,0,951,89
Triclosan ,Helicobacter pylori ,1,1285,82
Tipranavir ,Human immunodeficiency virus,1,1277,91
"2-(4-Chlorophenyl)-N-((2R,3R,4S,5S,6R)-2,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)acetamide",Pseudomonas aeruginosa,1,204,125
S-propyl-L-cysteine,Mycobacterium tuberculosis,0,1174,113
4-Nitro-D-phenylalanine,Achromobacter sp.,0,339,0
NRC-16,Pseudomonas aeruginosa,1,1003,125
Cefalotin,Clostridium perfringens ,1,540,48
Zanamivir,Influenza A virus ,1,1325,95
"N1-[7-(trifluoromethyl)quinolin-4-yl]ethane-1,2-diamine",Streptomyces sp. ,0,995,167
Penicillic acid,Pseudomonas aeruginosa,1,1080,125
Penicillenol B1,Coagulase- negative staphylococci,0,1076,49
Melittin,Pseudomonas aeruginosa,1,923,125
Asperdiol,Vibrio harveyi,1,446,176
MUC7 12-mer-D,Bacteroides fragilis,0,914,24
Lys-a1,Enterobacter cloacae,0,910,63
Moxifloxacin,Haemophilus influenzae,1,945,78
Epigallocatechin Gallate,Staphylococcus aureus,1,710,141
Pefloxacin ,Haemophilus influenzae,1,1071,78
"(2E)-1-(2 ,4 ,5 -trimethoxyphenyl)-3-(2-naphthyl)-2-propen-1-one",Pantoea agglomerans,0,21,116
Sinapic acid,Human immunodeficiency virus,0,1201,91
(R)-2-Amino-3-biphenyl-3-yl-propionic acid,Human herpesvirus 1 ,0,92,87
3-(4-fluorophenyl)-5-(3-(allyloxy)-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Staphylococcus epidermidis,1,272,146
"1,3-dimethyl-6-(4-methylphenyl)-5-[3-(4-nitrophenyl)-1-phenyl-1H-pyrazol-4-yl]-1H,2H,3H,4H,5H,6H-pyrimido[4,5-d][1,3]diazine-2,4-dione",Eikenella corrodens,0,118,58
7-methoxyindole,Human herpesvirus 3,0,407,88
Oxytetracycline,Enteric bacteria and other eubacteria,1,1056,59
"1-{6-nitro-4-phenyl-2-[(E)-2-(3,4,5-trimethoxyphenyl)ethenyl]quinolin-3-yl}ethan-1-one",Vibrio vulnificus,0,144,178
Daclatasvir,Hepatitis C Virus ,1,651,85
dF21-10K,Hepatitis B virus F,0,1360,84
Pelargonidin,Actinomyces oris,0,1072,7
Chlorpromazine,Hepatitis B virus D,0,578,83
Luteolin,Escherichia coli,1,908,69
Cefpiramide,Escherichia coli,1,557,69
"L-744,832",Vibrio parahaemolyticus,0,865,177
IG-19,Halomonas pacifica,0,816,81
3-(4-Pyridinyl)alanine,Firmicutes,0,271,73
Diterpene phytol,Pseudoalteromonas sp.,0,688,124
IG-19,Burkholderia pseudomallei,1,816,31
Epigallocatechin Gallate,Aspergillus fumigatus,0,710,15
Ofloxacin,Haemophilus influenzae,1,1044,78
3-geranyl-1-(2-methylpropanoyl)phloroglucinol,Staphylococcus aureus,1,297,141
Benzylpenicillin,Stenotrophomonas maltophilia,0,481,151
SQ109,Mycobacterium tuberculosis,1,1178,113
Na-Benzoate,Streptococcus mitis,0,1004,154
Human beta-defensin 3,Staphylococcus epidermidis,1,809,146
BisEDT-RIP,Francisella novicida,0,490,74
Framycetin,Enteric bacteria and other eubacteria,1,749,59
N -(3-nitro-4-hydroxy-benzylidene)benzohydrazide,Staphylococcus epidermidis,1,959,146
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2yl)-5-(4-nitrophenyl)-1,3,4-oxadiazole",Pseudomonas aeruginosa,1,200,125
Pleurocidin,Campylobacter jejuni,0,1107,33
Zalcitabine,Listeria ivanovii,0,1324,103
Cadmium Ion,Klebsiella planticola,0,515,98
Benzoylperoxide,Staphylococcus caprae,0,479,143
Quinizarin,Klebsiella planticola,0,1131,98
Hsn5 12-mer,Campylobacter jejuni,0,808,33
Rosoxacin,Escherichia coli,1,1160,69
1-(4-amino-2-hydroxyphenyl)ethan-1-one,Pseudomonas aeruginosa,1,123,125
D-Methionine,Streptococcus gordonii,0,638,153
Hetacillin,Streptococcus pneumoniae,1,800,158
Arbekacin,Aquifex aeolicus,0,445,13
Cycloserine ,Escherichia coli,1,624,69
"2,4-Dimethylphenylalanine",Staphylococcus aureus,1,175,141
Magainin-II,Pseudomonas aeruginosa,1,920,125
Ceftizoxime,Escherichia coli,1,562,69
"3,3-Diphenyl-D-alanine",Clostridium perfringens,0,246,47
Raspberry KAS 434,Bacillus amyloliquefaciens,1,1145,17
Resorcinol,Chromobacterium violaceum,0,1147,42
Na-Propionate,Yersinia enterocolitica,0,1005,179
Mucobromic acid,Hepatitis B virus D,0,947,83
"3,5-dibromotyrosined",Escherichia coli,0,259,69
NA8,Streptococcus sanguinis,0,1001,162
LF11-322,Lactobacillus fermenti,0,881,102
Dicloxacillin,Streptococcus pneumoniae,1,676,158
Elemental silver,Candida tropicalis,0,697,41
Lipoic acid,Pseudomonas aeruginosa,1,902,125
Methylthiopropylamine,Aggregatibacter actinomycetemcomitans,0,935,11
"(5Z)-2-(1,1-dichloro-3,3-dimethylbutyl)-5-{[4-(trifluoromethyl)phenyl]methylidene}-1,3-oxazolidin-4-one",Aquifex aeolicus,0,81,13
"1-{2-[(E)-2-[3,5-bis(trifluoromethyl)phenyl]ethenyl]-4-phenylquinolin-3-yl}ethan-1-one",Escherichia coli,1,142,69
2-bromohexanoic acid,Cronobacter sakazakii,0,238,51
3-Hydroxyphenylalanine,Staphylococcus epidermis,1,283,147
"N1-[7-(trifluoromethyl)quinolin-4-yl]ethane-1,2-diamine",Serratia marcescens,1,995,136
Fusidic acid,Staphylococcus aureus,1,762,141
Benzophenonyl decyl beta-maltoside,Bacteroides uniformis,0,478,25
Mustard oil,Streptococcus mitis,0,949,154
Ciprofloxacin,Haemophilus influenzae,1,590,78
"1-(2,4-dichlorophenyl)-2-(1H-imidazol-1-yl)ethyl (2E)-3-phenylprop-2-enoate",Arthrobacter sp. ,0,119,14
faropenem medoxomil,Dihydropteroate synthase type-1,0,1366,55
5-Fluorouracil,Pseudomonas aeruginosa,1,380,125
4-bromoaniline,Aspergillus niger,0,349,16
Fusidic Acid,Salmonella Typhi,1,761,132
Oleanolic Acid,Mycobacterium leprae,0,1045,111
Latamoxef,Escherichia coli,1,894,69
L-Phenylalanine,Firmicutes,0,869,73
"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-(3-oxohexanamido)tetrahydro-2H-pyran-2,4,5-triyl triacetate",Streptococcus sanguinis,0,62,162
4-Ethylcatechol,Escherichia coli,1,326,69
4-bromo-5-(bromomethylene)-3-(1-( 2-propynyloxy)butyl)-2(5H)-furanone,Influenza B virus ,0,341,97
Cefalonium,Pseudomonas japonica,0,539,128
Nerolidol,Candida albicans,1,1015,34
Clarithromycin,Staphylococcus capitis,0,595,142
Aciclovir,Varicella-zoster virus,1,420,172
Ciprofloxacin,Staphylococcus aureus,1,590,141
Flavone,Influenza B virus ,0,737,97
Cinnamaldehyde,Burkholderia cenocepacia,1,585,28
Tobramycin,Enteric bacteria and other eubacteria,1,1279,59
Pefloxacin,Haemophilus influenzae,1,1070,78
Daclatasvir,Amycolatopsis orientalis,0,651,12
Diazepam,Candida albicans,1,670,34
Oleanolic Acid,Staphylococcus aureus,1,1045,141
"1-(2-Chloroacetyl)-5-methylindoline-2,3-dione",Influenza A virus ,0,120,95
3-geranyl-1-(2-methylbutanoyl)phloroglucinol,Vibrio parahaemolyticus,0,296,177
Demeclocycline,Trichophyton mentagrophytes,0,663,170
Econazole nitrate,Enteric bacteria and other eubacteria,0,695,59
Ephedrine,Pseudomonas aeruginosa,1,705,125
Bergamottin,Streptococcus pneumoniae serotype 4,0,482,159
2-amino-imidazole/ triazole conjugate,Enterococcus gallinarum,0,235,68
"N1-[7-(trifluoromethyl)quinolin-4-yl]ethane-1,2-diamine",Burkholderia multivorans,0,995,30
LL-37,Raoultella ornithinolytica,0,888,131
16P-AC,Staphylococcus epidermidis,1,165,146
Dezocine,Haemophilus influenzae,1,666,78
Levofloxacin,Haemophilus influenzae,1,897,78
Citropin 1.1,Clostridium pasteurianum,0,594,46
Indole-3-acetaldehyde,Pseudomonas aeruginosa,1,828,125
Latamoxef,Escherichia coli,1,894,69
Fluconazole,Acinetobacter oleiovorans,0,743,4
Cefepime ,Porphyromonas gingivalis,0,546,119
"13-(2-chloro-7-methoxyquinolin-3-yl)-3,3-dimethyl-1H,2H,3H,4H,6H,11H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",Candida albicans,1,153,34
"Phenol,2,4-bis(1,1-dimethylethyl)",Gardnerella vaginalis,0,1090,76
Tet-20,Pseudomonas aeruginosa,1,1260,125
Grepafloxacin,Bacillus anthracis,0,788,18
5-Fluorouracil,Desulfovibrio africanus,0,380,54
D-Citrulline,Shigella flexneri,0,633,138
Cefotaxime,Trichophyton mentagrophytes,0,553,170
Verapamil,Vibrio vulnificus,0,1311,178
Tetracycline,Escherichia coli,1,1263,69
(1Z)-(prop-2-en-1-ylidene)-lambda4-sulfanyliumolate,Streptococcus sanguis,1,11,163
Clindamycin,Propionibacterium acnes,1,599,120
2-Carbamoylphenylalanine,Staphylococcus aureus,1,215,141
3-(4-Pyridinyl)alanine,Staphylococcus epidermis,1,271,147
Sennidin A,Streptococcus mutans,1,1188,155
Gemifloxacin,Cronobacter sakazakii,0,777,51
Indole-3-acetic acid,Vibrio campbellii,1,830,174
Ofloxacin,Haemophilus influenzae,1,1044,78
4-(Aminomethyl)-D-phenylalanine,Staphylococcus epidermis,1,315,147
4-Fluoro-D-phenylalanine,Staphylococcus epidermis,1,330,147
Epigallocatechin Gallate,Vibrio parahaemolyticus,0,710,177
Hydnocarpin D,Mycobacterium smegmatis,0,810,112
Ellagic Acid,Staphylococcus aureus,1,698,141
(Z)-4-bromo-5-(bromomethylene)-3-methylfuran-2(5H)-one,Thermus thermophilus,0,107,168
Silybin,Bacillus anthracis,0,1199,18
Dezocine,Haemophilus influenzae,1,666,78
Diphenyl methane,Clostridium perfringens,0,685,47
Lopinavir,Hepatitis C virus,0,905,86
"(5S)-1,7-bis(4-hydroxyphenyl)-5-O-_-D- apiofuranosyl(1 _ 6)-_-D-glucopyranosyloxyheptan-3-one",Candida parapsilosis,0,77,39
Chrysin,Escherichia coli,1,580,69
LL-37,Aggregatibacter actinomycetemcomitans,1,888,11
5-Fluorouracil,Pseudomonas aeruginosa,1,380,125
Tigecycline,Escherichia coli,1,1272,69
Rosmarinic acid,Burkholderia multivorans,0,1159,30
D-Leucine,Eggerthella lenta,0,637,57
"2-geranyloxy-4,6-dihydroxybenzophenone",Staphylococcus caprae,0,241,143
Kaurenoic acid,Burkholderia cepacia,0,859,29
2-(2-(2-Chloroacetamido)phenyl )-2-oxo-N-( prop-2-yn-1-yl )acetamide,Clostridium leptum,0,189,45
Farnesol,Candida albicans,1,732,34
"Dihydroxybenzoic Acid (2,4-DHBA)",Achromobacter xylosoxidans,0,680,1
Dolutegravir,Human immunodeficiency virus 1,1,691,92
CSP,Aggregatibacter actinomycetemcomitans,0,512,11
Cefepime,Candida spp.,1,545,40
Pelargonidin,Staphylococcus capitis,0,1072,142
RTA3,Burkholderia pseudomallei,1,1143,31
(Z)-5-(chloromethylene) furan-2(5H)-one,Enterobacteria phage T4,0,109,65
Besifloxacin,Schistosoma,0,483,134
Nitazoxanide ,Marinobacter hydrocarbonoclasticus,0,1021,107
N-Nonanoyl-cyclopentylamide,Serratia marcescens,1,987,136
Cefaclor,Clostridium perfringens ,1,537,48
12-methyltetradecanoic acid,Streptococcus mutans,0,150,155
2C-4,Mycobacterium smegmatis,0,245,112
Rimantadine,Influenza A virus ,1,1157,95
Moxifloxacin ,Proteus vulgaris,0,946,122
Desipramine,Firmicutes,0,665,73
den-SB056,Pseudomonas aeruginosa,1,1361,125
Bifonazole,Influenza B virus,0,487,96
Rilpivirine,Micrococcus luteus,0,1156,108
KSL-W,Streptococcus sanguinis,0,855,162
Tomentosin,Clostridium leptum,0,1281,45
Triclosan,Staphylococcus chromogenes,0,1284,144
3-Methoxy-D-Phenylalanine,Proteus mirabilis,0,286,121
trans-2-dodecenoic acid,Achromobacter xylosoxidans,0,1391,1
Cefuroxime,Clostridium perfringens ,1,565,48
Zinc Dichloride,Gardnerella vaginalis,0,1329,76
Trovafloxacin,Burkholderia pseudomallei,0,1294,31
Zinc sulfate,Enterobacter aerogenes,0,1332,61
Farnesol,Candida albicans,1,732,34
Acetycholine,Candida albicans,1,419,34
4-Fluoro-2-methyl-D-phenylalanine,Staphylococcus aureus,1,329,141
PG-1,Human herpesvirus 1 ,0,1060,87
Chlorhexidine,Citrobacter freundii,0,575,43
Clindamycin,Enteric bacteria and other eubacteria,1,599,59
Micafungin,Pseudomonas aeruginosa,1,939,125
Ribavirin,Influenza A virus ,1,1151,95
Sulfadiazine,Plasmodium falciparum,1,1224,118
Telekin,Halomonas pacifica,0,1253,81
Cefixime,Enteric bacteria and other eubacteria,0,547,59
Ribavirin,Geobacillus kaustophilus,0,1151,77
Luteolin,Acinetobacter sp.,0,908,5
14-alpha-lipoyl andrographolide,Serratia liquefaciens,0,162,135
Hamamelitannin,Staphylococcus aureus,1,794,141
Norspermidine,Vibrio vulnificus,0,1031,178
Niclosamide,Amycolatopsis orientalis,0,1019,12
Phosphorylserine,Candida dubliniensis,0,1097,35
Norgestimate,Staphylococcus aureus,1,1029,141
Ofloxacin,Haemophilus influenzae,1,1044,78
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-5-(4-methoxyphenyl)-1,3,4-oxadiazole",Obesumbacterium proteus,0,193,115
Zinc sulfate,Desulfovibrio africanus,0,1332,54
3-(Trifluoromethyl)phenylalanine,Mycobacterium avium,0,275,110
Chloramphenicol,Escherichia coli,1,574,69
Saquinavir,Human immunodeficiency virus,1,1183,91
3-oxo-C8-HSL,Propionibacterium acnes,0,303,120
Magainin-II,Candida glabrata,0,920,36
Cinoxacin,Haemophilus influenzae,1,589,78
Autoinducer-2,Actinoplanes missouriensis,0,452,8
Fleroxacin,Haemophilus influenzae,1,740,78
"N-((1E)-{4-ethoxy-3-[(8-oxo-1,5,6,8-tetrahydro-2H-1,5-methanopyrido[1,2-a][1,5]diazocin-3(4H)-yl)methyl]phenyl}methylene)-3,4,5-trihydroxybenzohydrazide",Listeria monocytogenes,0,965,104
Thymol,Escherichia coli,1,1270,69
Quinupristin,Enteric bacteria and other eubacteria,1,1133,59
GL13K,Pseudomonas aeruginosa,1,766,125
Aniline,Pseudomonas aeruginosa,1,440,125
HA14-1,Varicella-zoster virus,0,790,172
"3-(2-Furylmethyl)-2-{[(5-hydroxy-1H-pyrazol-3-yl)methyl]sulfanyl}-3,5,6,7-tetrahydro-4H-cyclopenta[4,5]thieno[2,3-d]pyrimidin-4-one",Acinetobacter nosocomialis,0,263,3
Rufloxacin,Human immunodeficiency virus,0,1161,91
4-(Aminomethyl)-D-phenylalanine,Hepatitis C Virus ,0,315,85
Yohimbine hydrochloride,Vibrio parahaemolyticus,0,1323,177
Cerulenin ,Escherichia coli,1,569,69
Merimepodib,Streptococcus pyogenes,1,926,160
Pro-Gly,Pseudomonas aeruginosa,1,1114,125
Pivampicillin,Clostridium perfringens ,1,1104,48
C6-HSL,Serratia liquefaciens,1,507,135
Amantadine,Influenza A virus ,1,429,95
"2-(2-chloro-5-fluorophenyl)-5-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-1,3,4-oxadiazole",Clostridium bacilli,0,191,44
Benzoylperoxide,Staphylococcus caprae,0,479,143
"3,3-Diphenyl-D-alanine",Bacillus cereus,0,246,19
4-(Trifluoromethyl)-D-phenylalanine,Staphylococcus epidermis,1,316,147
2-(Aminomethyl)-L-phenylalanine,Bacteroides eggerthii,0,211,23
Quinupristin,Escherichia coli ,1,1133,70
Imperatorin,Enterobacter cloacae,0,823,63
Orange extract,Human respiratory syncytial virus B,0,1049,94
Anidulafungin,Aspergillus niger,1,439,16
Clavulanate ,Staphylococcus aureus,1,598,141
"3,5-Diiodotyrosine",Staphylococcus epidermis,1,257,147
D-LL-37,Staphylococcus aureus,1,636,141
L-fucose cluster,Lysinibacillus sphaericus,0,875,106
1-(4-chlorophenyl)-3-p-tolyurea,Streptococcus mutans,1,125,155
Ferrous,Bacillus cereus,0,735,19
lin-SB056,Staphylococcus epidermidis,1,1370,146
L- K6L9,Streptococcus mutans,0,862,155
Oxiconazole nitrate,Kocuria rhizophila,0,1054,101
"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-(2-(4-chlorophenyl)acetamido)tetrahydro-2H-pyran-2,4,5-triyl triacetate",Human herpesvirus 3,0,59,88
Rimantadine,Influenza A virus ,1,1157,95
Teichoplanin,Candida dubliniensis,0,1250,35
Na-Pyrosulfite,Vibrio harveyi,0,1006,176
Bergamottin,Escherichia coli,1,482,69
Gentamicin ,Baker's yeast,0,780,27
3-tetradecanoylthiotetronic,Staphylococcus aureus,1,305,141
Ferric chloride,Klebsiella pneumoniae,1,734,99
Cefpiramide,Escherichia coli,1,557,69
Esomeprazole,Burkholderia cepacia,0,718,29
Epigallocatechin,Burkholderia multivorans,0,709,30
Tetrameric peptide,Citrobacter freundii,0,1264,43
3-(2-Naphthyl)-D-alanine,Bacillus cereus,0,264,19
5-Bromoindole,Escherichia coli ,0,376,70
"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-(2-(4-chlorophenyl)acetamido)tetrahydro-2H-pyran-2,4,5-triyl triacetate",Streptomyces gordonii,0,59,165
Clioquinol,Human herpesvirus 3,0,601,88
Clindamycin,Pseudomonas fluorescens,0,599,127
Trovafloxacin,Haemophilus influenzae,1,1294,78
Acetohydroxamic Acid,Proteus mirabilis,1,418,121
"(2E)-1-(2 ,4 ,5 -trimethoxyphenyl)-3-(2-chloro-6-methoxy-quinolin-3-yl)-2-propen-1-one",Pseudomonas aeruginosa,1,19,125
Tigecycline,Escherichia coli,1,1272,69
"2,4,5-Trifluorophenylalanine",Streptococcus sanguinis,0,172,162
(2R)-2-amino-3-[(4-chlorophenyl)methanesulfinyl]propanoic acid,Streptococcus sanguis,1,45,163
"(5E)-5-dodecylidene-1,3-thiazolidine-2,4-dione",Acinetobacter nosocomialis,0,73,3
Ribavirin,Influenza A virus ,1,1151,95
"4,5-dihydroxy-2,3-pentanedione",Candida albicans,1,311,34
Vancomycin,Staphylococcus aureus,1,1307,141
Ferric chloride,Pseudomonas aeruginosa,0,734,125
Mezlocillin,Lactobacillus fermenti,0,938,102
Tobramycin,Escherichia coli,1,1279,69
Lymecycline,Escherichia coli,1,909,69
Rosoxacin,Aquifex aeolicus,0,1160,13
Ciprofloxacin,Haemophilus influenzae,1,590,78
beta-Defensin-3,Cryptococcus neoformans,1,1347,52
Tannic acid,Staphylococcus capitis,0,1245,142
Zalcitabine,Human immunodeficiency virus 1,1,1324,92
N -(3-nitro-4-hydroxy-benzylidene)benzohydrazide,Streptococcus mutans,1,959,155
Sulfisoxazole ,Acinetobacter baumannii,0,1237,2
4-Benzyl-sulfonyl-5-hydroxy-3-chloro-2(5H)-furanone,Actinomyces oris,0,320,7
trans-2-Pentenal,Enterobacter cloacae,0,1390,63
Benzoylperoxide,Propionibacterium acnes,1,479,120
"(2E)-1-(2 ,4 ,5 -trimethoxyphenyl)-3-(2-naphthyl)-2-propen-1-one",Pantoea agglomerans,0,21,116
Trimethyl(3-{4-[3-(trimethylazaniumyl)propoxy]phenoxy}propyl)azanium dibromide,Bacillus anthracis,0,1290,18
Chlorpromazine,Proteus vulgaris,0,578,122
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-5-(pyridin-4-yl)-1,3,4-oxadiazole",Burkholderia cepacia,0,197,29
Micafungin,Pseudomonas aeruginosa,1,939,125
Kojic acid,Pseudomonas aeruginosa,1,861,125
11(R)-hydroxy-12(20)-en-knightal,Streptococcus mitis,0,147,154
Ciprofloxacin ,Haemophilus influenzae,1,592,78
6-hydroxyflavone,Obesumbacterium proteus,0,398,115
"3-{2-[(1S,2R,4aR,8aR)-1,2,4a,5-tetramethyl-1,2,3,4,4a,7,8,8a-octahydronaphthalen-1-yl]ethyl}-N-(3-fluorophenyl)-5-methylidene-2,5-dihydrofuran-2-amine",Firmicutes,0,308,73
"4-(2-(5-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-1,3,4-oxadiazol-2-yl)vinyl)-2-methoxyphenol",Pichia anomala,0,312,117
Arbekacin,Escherichia coli,1,445,69
2-geranyloxy-1-(2-methylpropanoyl)phloroglucinol,Candida spp.,0,240,40
Isothiocyanate,Klebsiella pneumoniae,0,847,99
4-bromo-5-(bromomethylene)-3-(1-acetoxybutyl)-2(5H)-furanone,Candida tropicalis,0,343,41
3-(pyridin-3-yl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Enterococcus faecalis,1,276,66
"(2-(4-chlorophenyl)- 4-{[(6-methyl-2-pyridinyl)amino]methylene}-1,3-oxazol- 5(4H)-one)",Vibrio parahaemolyticus,0,13,177
Moxifloxacin,Haemophilus influenzae,1,945,78
Allicin,Bacteroides vulgatus,0,426,26
Pentagalloylglucose,Staphylococcus aureus,1,1082,141
4-Acetamido-D-phenylalanine,Burkholderia multivorans,0,317,30
1-(pyrazin-2-yl)ethan-1-one,Pseudomonas aeruginosa,1,129,125
Ofloxacin,Haemophilus influenzae,1,1044,78
5-Fluorouracil,Pseudomonas aeruginosa,1,380,125
Hetacillin,Streptococcus pneumoniae,1,800,158
Telithromycin,Enteric bacteria and other eubacteria,1,1254,59
2-geranyloxy-1-(2-methylpropanoyl)phloroglucinol,Listeria monocytogenes,0,240,104
Myristoyl-DL-carnitine,Vibrio vulnificus,0,953,178
Nitrofurantoin,Escherichia coli,1,1023,69
NA-CATH,Staphylococcus aureus,1,997,141
Nisin,Human immunodeficiency virus,0,1020,91
5-(dibromomethylene)-3-butyl-2(5H)-furanone,Obesumbacterium proteus,0,371,115
Ertapenem,Haemophilus influenzae,1,711,78
Trovafloxacin,Haemophilus influenzae,1,1294,78
Streptorubin B,Staphylococcus aureus,1,1217,141
Isoniazid ,Mycobacterium tuberculosis,1,842,113
Enoxacin,Haemophilus influenzae,1,704,78
Bromophenyl AHL,Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC),0,495,71
Rifalazil,Providencia stuartii,0,1153,123
Quercetin,Enterobacter aerogenes,0,1127,61
"(2R,3E)-2-Amino-4-phenyl-3-butenoic acid",Neisseria gonorrhoeae,0,51,114
5-(dibromomethylene)-3-hexyl-2(5H)-furanone,Salmonella enterica,1,373,133
Palivizumab,Shewanella oneidensis,0,1064,137
3-chloro-5-hydroxy-4-[(4-methylphenylsulfonyl)]-2(5H)-furanone,Proteus mirabilis,0,294,121
Cerulenin ,Escherichia coli,1,569,69
1-(pyrazin-2-yl)ethan-1-one,Streptomyces gordonii,0,129,165
Lorazepam,Bacillus subtilis,0,906,21
Apigenin,Escherichia coli,1,443,69
3-(4-fluorophenyl)-5-(3-(allyloxy)-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Staphylococcus aureus,1,272,141
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-5-phenyl-1,3,4-oxadiazole",Candida parapsilosis,0,198,39
Lemon,Raoultella ornithinolytica,0,895,131
Telaprevir ,Eggerthella lenta,0,1252,57
"4-(2-(5-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-1,3,4-oxadiazol-2-yl)vinyl)-2-methoxyphenol",Pseudomonas aeruginosa,1,312,125
