Drug,Microbe,Label,Drug_ID,Microbe_ID
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-5-(2,4-dichlorophenyl)-1,3,4-oxadiazole",Staphylococcus aureus,1,192,141
D-tert-Leucine,Influenza B virus ,0,645,97
beta-Defensin-3,Porphyromonas gingivalis,0,1347,119
Amoxicillin,Listeria monocytogenes,1,435,104
4-nitro-cinnamaldehyde,Vibrio vulnificus,1,358,178
Clozapine,Influenza B virus,0,607,96
(2E)-1-(4 -methoxyphenyl)-3-(2-naphthyl)-2-propen-1-one,Staphylococcus aureus,1,28,141
cyclo(Trp-Ser),Escherichia coli ,0,1357,70
Genistein,Eubacterium ramulus,1,778,72
den-SB056-1,Streptococcus mitis,0,1362,154
"Trimethyl[2-({10,15,20,24,26,29,31,33,34-nonakis[3-(trimethylphosphaniumyl)propoxy]hexacyclo[21.2.2.2,.2,.2,.2]pentatriaconta-1(25),3(35),4,6(34),8,10,13,15,18,20,23,26,28,30,32-pentadecaen-4-yl}oxy)ethyl]phosphanium decabromide",Candida glabrata,0,1292,36
3-Methoxychalcone,Desulfovibrio africanus,0,287,54
"2,5-bis(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-1,3,4-oxadiazole",Human herpesvirus 1 ,0,177,87
6-Gingerol,Enterococcus faecalis,0,393,66
Enoxacin,Klebsiella variicola,0,704,100
6-MO-LF11-215,Bacteroides fragilis,0,394,24
Stilbene,Thermus thermophilus ,0,1215,169
"2,2 -Dipyridyl",Staphylococcus aureus,1,168,141
BisEDT-RIP,Staphylococcus epidermidis,1,490,146
P15-CSP,Eubacterium ramulus,0,1058,72
"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-(2-(4-chlorophenyl)acetamido)tetrahydro-2H-pyran-2,4,5-triyl triacetate",Human herpesvirus 3,0,59,88
Furanone F202,Staphylococcus aureus,0,754,141
Betulinic acid,Influenza A virus ,0,485,95
Bacampicillin,Providencia stuartii,0,465,123
Meropenem,Cryptococcus neoformans,0,927,52
"(2E)-1-(2 ,5 -dimethoxyphenyl)-3-(2-naphthyl)-2-propen-1-one",Pseudomonas aeruginosa,1,22,125
(2Z)-N-hexyl-2-hydroxy-3-[4-(trifluoromethyl)phenyl]prop-2-enamide,Staphylococcus aureus,1,68,141
Lopinavir,Human immunodeficiency virus,1,905,91
Polyethyleneimine,Staphylococcus epidermis,1,1108,147
Acetohydroxamic Acid,Pseudomonas putida,0,418,130
Penicillenol C2,Pseudomonas aeruginosa,1,1079,125
D-Tryptophan,Staphylococcus aureus,1,641,141
Olive oil,Actinobacillus actinomycetemcomitans,0,1047,6
Evodiamine,Campylobacter jejuni,1,727,33
(2R)-2-amino-3-[(4-methylphenyl)methanesulfinyl]propanoic acid,Kocuria rhizophila,0,46,101
4-Nitro-D-phenylalanine,Influenza A virus ,0,339,95
2-(2-(2-Chloroacetamido)-5-nitrophenyl)-2-oxo-N-( prop-2-yn-1-yl)acetamide,Escherichia coli,1,188,69
(2R)-2-amino-5-(1-nitrocarbamimidamido)pentanoic acid,Staphylococcus epidermis,1,49,147
Tellurite,Yersinia enterocolitica,0,1255,179
Indole,Vibrio campbellii,1,827,174
7-chloroindole,Actinoplanes missouriensis,0,401,8
den-SB056-1,Thermus thermophilus,0,1362,168
4-bromo-5-(bromomethylene)-3-butyl-2(5H)- furanone,Burkholderia pseudomallei,0,345,31
Besifloxacin,Schistosoma,0,483,134
Ethylene glycol tetraacetic acid,Kocuria rhizophila,0,723,101
"(10R,11R)-Hydnocarpin D",Human parainfluenza virus type 2,0,2,93
2-amino-3-(3-nitrophenyl)propanoic acid,Escherichia coli,0,227,69
"(5Z)-2-tert-butyl-5-{[3-(trifluoromethyl)phenyl]methylidene}-1,3-oxazolidin-4-one",Eubacterium ramulus,0,86,72
Aloe-emodin,Enterobacter cloacae,0,428,63
Indole-3-carboxyaldehyde,Human parainfluenza virus type 2,0,831,93
Nelfinavir,Baker's yeast,0,1011,27
Ticarcillin,Bacillus cereus,0,1271,19
Betulin,Bacillus amyloliquefaciens,1,484,17
Zidovudine,Fusarium solani,0,1327,75
R-FV-I16,Escherichia coli,1,1135,69
Pentagalloylglucose,Serratia liquefaciens,0,1082,135
Ethylene glycol tetraacetic acid,Candida dubliniensis,0,723,35
Diphenyl disulphide,Staphylococcus equorum,0,684,148
"(10R,11R)-Hydnocarpin",Mycobacterium leprae,0,1,111
"(5E)-5-undecylidene-1,3-thiazolidine-2,4-dione",Candida albicans,1,76,34
"13-{8-methoxy-[1,2,3,4]tetrazolo[1,5-a]quinolin-4-yl}-3,3-dimethyl-1H,2H,3H,4H,6H,11H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",Escherichia coli,0,159,69
LL-37,Mycobacterium smegmatis,0,888,112
Heptamethoxyflavone,Escherichia coli,1,797,69
M8G2,Actinoplanes missouriensis,0,913,8
Methyl benzethonium chloride,Candida albicans,1,931,34
Gallocatechin gallate,Cryptococcus neoformans,0,773,52
N-(4-Bromobenzylidene)benzohydrazide,Varicella-zoster virus,0,976,172
1-(pyrazin-2-yl)ethan-1-one,Streptococcus gordonii,0,129,153
Fosamprenavir,Vibrio harveyi,0,746,176
"N-(1,3-benzothiazol-2-yl)butanamide",Salmonella Typhi,0,971,132
Cefditoren,Chromobacterium violaceum,0,544,42
2-Cyano-D-phenylalanine,Clostridium perfringens,0,217,47
Myricetin,Gardnerella vaginalis,0,950,76
Glycomonoterpenes (G-citral),Vibrio cholerae,1,785,175
Cadmium Ion,Pseudomonas aeruginosa,1,515,125
NA-CATH-ATRA1-ATRA1,Acinetobacter nosocomialis,0,998,3
Diazepam,Mycobacterium avium,0,670,110
3-geranyl-1-(2-methylpropanoyl)phloroglucinol,Bacteroides uniformis,0,297,25
Clary sage,Escherichia coli,1,596,69
SMAP-29,Candida guiliermondi,0,1176,37
Flavonoids 3,Arthrobacter sp. ,0,738,14
BMAP-28,Stenotrophomonas maltophilia,1,461,151
cat-AGE-RK1,Staphylococcus haemolyticus,0,1350,149
Piperacillin-Tazobactam,Pseudomonas libaniensis,0,1103,129
AFP1,Firmicutes,0,415,73
2(5H)-furanone,Enteric bacteria and other eubacteria ,0,167,60
Chrysin,Staphylococcus epidermis,0,580,147
sorivudine,Burkholderia cepacia,0,1388,29
Silver sulfadiazine,Vibrio campbellii,0,1197,174
Chrysin,Hafnia paralvei,0,580,80
Abacavir,Lactobacillus fermenti,0,416,102
1-{2-[(E)-2-(4-methoxyphenyl)ethenyl]-4-phenylquinolin-3-yl}ethan-1-one,Staphylococcus aureus,1,141,141
"O-(2,6-Dichlorobenzyl)-D-tyrosine",Enterococcus faecium,0,1034,67
Itraconazole,Hafnia paralvei,0,848,80
"(2E)-1-(3 ,5 -dimethoxyphenyl)-3-(2-naphthyl)-2-propen-1-one",Streptococcus mutans,1,26,155
3-Hydroxyphenylalanine,Staphylococcus epidermidis,0,283,146
Tellurite,Enteric bacteria and other eubacteria ,0,1255,60
Myxinidin,Eubacterium ramulus,0,955,72
2-(2-(2-Chloroacetamido)-5-methylphenyl)-2-oxo-N-( prop-2-yn- 1-yl)acetamide,Stenotrophomonas maltophilia,0,187,151
S-phenyl-L-cysteine,Pichia anomala,0,1172,117
Benzbromarone,Staphylococcus equorum,0,474,148
Bac8C,Hafnia alvei,0,463,79
"Trimethyl[3-({33-[2-(trimethylazaniumyl)ethoxy]-10,15,20,25,27,29,31,34-octakis[3-(trimethylazaniumyl)propoxy]hexacyclo[21.2.2.2,.2,.2,.2]pentatriaconta-1(25),3,5,8,10,13,15,18,20,23,26,28,30,32,34-pentadecaen-4-yl}oxy)propyl]azanium decabromide",Cryptococcus neoformans,0,1293,52
"F2,5,12W",Pseudomonas putida,0,728,130
"Dihydroxybenzoic Acid (2,3-DHBA)",Vibrio anguillarum,0,679,173
(2Z)-N-hexyl-2-hydroxy-3-[4-(trifluoromethyl)phenyl]prop-2-enamide,Pichia anomala,0,68,117
cis-Stillbene,Staphylococcus aureus,1,1354,141
Tetrazol-1-yl,Pseudomonas aeruginosa,1,1265,125
Zinc sulfate,Burkholderia cepacia,1,1332,29
"(2E)-1-(3 ,4 ,5 -trimethoxyphenyl)-3-(2-naphthyl)-2-propen-1-one",Streptococcus mutans,1,24,155
Niclosamide,Pseudomonas aeruginosa,1,1019,125
4-chloro-7-(trifluoromethyl)quinoline,Pseudomonas aeruginosa,1,350,125
Cefaclor,Streptococcus pneumoniae,1,537,158
4-Bromo-D-phenylalanine,Dengue Virus Type 2,0,322,53
Delavirdine,Lysinibacillus sphaericus,0,661,106
Zeaxanthin,Streptococcus pyogenes,0,1326,160
Minocycline,Staphylococcus aureus,1,942,141
Linalool,Acinetobacter baumannii,1,900,2
2-methoxy-cinnamaldehyde,Vibrio vulnificus,1,242,178
Netilmicin,Bacillus anthracis,0,1016,18
Streptorubin B,Human immunodeficiency virus 1,0,1217,92
"O-(2,6-Dichlorobenzyl)-D-tyrosine",Clostridium pasteurianum,0,1034,46
Asperdiol,Pseudomonas putida,0,446,130
Quercetin,Pseudomonas aeruginosa,1,1127,125
Nitrofurantoin ,Hepatitis C virus,0,1024,86
Wheat bran,Staphylococcus aureus,1,1321,141
alpha-costic acid,Amycolatopsis orientalis,0,1340,12
"(2S)-2-amino-3-(1,3-thiazol-4-yl)propanoic acid",Staphylococcus aureus,1,52,141
Enoxacin,Aspergillus niger,0,704,16
S6L3-33,Streptococcus sanguinis,1,1175,162
HE10,Staphylococcus aureus,1,791,141
Sulbactam,Staphylococcus aureus,1,1220,141
Dicyclohexylamine,Bacillus anthracis,0,677,18
Protocatechuic acid,Hepatitis C virus,0,1119,86
Tet-20,Gardnerella vaginalis,0,1260,76
2-(5-Chloro-2-(2-chloroacetamido)phenyl )-2-oxo-N-( prop-2-yn-1-yl)acetamide,Listeria monocytogenes serotype 4a,0,210,105
Quinupristin/dalfopristin,Burkholderia cepacia,0,1134,29
N-decanoyl-L- homoserine benzyl ester,Streptococcus pneumoniae serotype 4,0,990,159
S-propyl-L-cysteine,Candida tropicalis,0,1174,41
16P,Thermus thermophilus ,0,164,169
Metronidazole,Actinomyces oris,0,937,7
N -(5-bromo-2-hydroxy-benzylidene)benzohydrazide,Pseudomonas aeruginosa,1,961,125
2-(Trifluoromethyl)-D-phenylalanine,Hepatitis C virus,0,212,86
meta-toluidine,Bacteroides fragilis,0,1372,24
Ginger oil,Staphylococcus aureus,1,781,141
Sulfadoxine,Lysinibacillus sphaericus,0,1226,106
Cadmium Ion,Klebsiella planticola,0,515,98
5-Bromoindole,Clostridium bacilli,0,376,44
IG-13,Burkholderia multivorans,0,815,30
2-(2-(2-Chloroacetamido)-5-methylphenyl)-2-oxo-N-( prop-2-yn- 1-yl)acetamide,Listeria monocytogenes serotype 4a,0,187,105
Kojic acid,Mycobacterium avium,0,861,110
4-Hydroxy benzoate,Enterobacteria phage T4,0,331,65
4-Acetamido-D-phenylalanine,Staphylococcus epidermis,1,317,147
3-chloro-5-hydroxy-4-[(4-methylphenylsulfanyl)]-2(5H)-furanone,Clostridium perfringens ,0,293,48
1-(4-methoxyphenyl)-3-p-tolyurea,Enterobacter aerogenes,0,127,61
N-Ethylacetanilide,Pseudomonas aeruginosa,1,986,125
Monensin sodium salt,Candida albicans,1,944,34
VS2,Streptococcus sobrinus,0,1305,164
"(2E)-1-(2 ,4 ,5 -trimethoxyphenyl)-3-(2-chloro-6-methoxy-quinolin-3-yl)-2-propen-1-one",Enterococcus faecalis,1,19,66
"(2E)-1-(2 ,5 -dimethoxyphenyl)-3-[2,5-dimethyl-1-(3-trifluoromethyl-phenyl)-1H-pirrol-3-yl]-2-propen-1-one",Staphylococcus aureus,1,23,141
Lys-a1,Enterobacter cloacae,0,910,63
Butanol,Acinetobacter nosocomialis,0,497,3
Epigallocatechin,Eikenella corrodens,1,709,58
Pentamethoxyflavone,Streptococcus parasanguinis,0,1083,157
Myxinidin2,Enterococcus faecium,0,957,67
Cecropin (1-7)-melittin A (2-9) amide,Enterobacter aerogenes,0,534,61
Dezocine,Kocuria rhizophila,0,666,101
Triclosan,Streptococcus mutans,1,1284,155
Cefditoren,Serratia marcescens,0,544,136
Furanone C-30,Streptococcus mutans,1,753,155
2-geranyloxy-1-(2-methylpropanoyl)phloroglucinol,Candida spp.,0,240,40
NA-CATH,Enterococcus faecalis,0,997,66
Anthraflavic acid,Bacillus cereus,0,441,19
Lactoferricin B,Human herpesvirus 4,0,891,89
"N-((2R,3R,4S,5S,6R)-2,4,5-Trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)dodecanamide",Streptococcus mitis,0,967,154
dF21-10K,Aspergillus niger,0,1360,16
"1-(3,5-dinitrophenyl)ethan-1-one",Acinetobacter baumannii,0,122,2
Pelargonidin,Actinomyces oris,0,1072,7
Allicin,Chromobacterium violaceum,0,426,42
Ferulic Acid,Aspergillus niger,0,736,16
2-amino-imidazole/ triazole conjugate,Staphlococcus aureus,0,235,140
"2-(4-Methoxyphenyl)-N-((2R,3R,4S,5S,6R)-2,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)acetamide",Human herpesvirus 5,0,206,90
"N1-[7-(trifluoromethyl)quinolin-4-yl]octane-1,8-diamine",Enterococcus gallinarum,0,996,68
"N-((2R,3R,4S,5S,6R)-2,4,5-Trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)hexanamide",Raoultella ornithinolytica,0,968,131
Ginger oil,Candida krusei,0,781,38
Cefprozil,Streptococcus pneumoniae serotype 4,1,559,159
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2-yl)-5-(phenylthio)-1,3,4-oxadiazole",Mycobacterium smegmatis,0,196,112
Cefotaxime,Raoultella ornithinolytica,0,553,131
Isosinensetin,Clostridium pasteurianum,0,846,46
Heptadecanoic acid,Pseudoalteromonas sp.,0,796,124
Isohydnocarpin,Staphylococcus aureus,1,840,141
Clofazimine,Trichophyton mentagrophytes,0,602,170
CSP,Staphylococcus chromogenes,0,512,144
Indol AHL,Varicella-zoster virus,0,826,172
LF11-215,Bacteroides uniformis,0,879,25
4-methoxy-cinnamaldehyde,Human herpesvirus 3,0,357,88
cov-GL13K,Clostridium perfringens ,0,1356,48
KSL-W,Streptococcus sanguinis,0,855,162
Sinefungin,Streptococcus pneumoniae,1,1202,158
Myricetin,Human herpesvirus 5,0,950,90
Ethylene glycol tetraacetic acid,Clostridium leptum,0,723,45
Tangerine oil,Mycobacterium leprae,0,1244,111
Sodium sulfate,Pseudomonas fluorescens,1,1209,127
S-ethyl-L-cysteine,Streptococcus mutans,1,1170,155
CSP,Streptococcus gordonii,1,512,153
Silver nanowires,Aeromonas hydrophila,0,1195,9
Myrrh oil,Aggregatibacter actinomycetemcomitans,0,954,11
Ribavirin,Mycobacterium leprae,0,1151,111
Carolacton,Streptococcus mutans,1,528,155
Baicalein,Pseudomonas aeruginosa,1,468,125
(E)-Chalcone,Vibrio harveyi,0,90,176
6-MO-LF11-215,Pseudomonas aeruginosa,1,394,125
Menthol,Arthrobacter sp. ,0,925,14
Ethylene glycol tetraacetic acid,Enterobacteria phage T4,0,723,65
2-Nitro-cinnamaldehyde,Vibrio vulnificus,1,224,178
11(R)-hydroxy-12(20)-en-knightol acetate,Staphylococcus aureus,1,148,141
"N1-[7-(trifluoromethyl)quinolin-4-yl]dodecane-1,12-diamine",Pseudomonas fluorescens,0,994,127
Hexachlorophene,Bacteroides vulgatus,0,801,26
Benzathine benzylpenicillin,Staphylococcus saprophyticus,0,473,150
Indole,Burkholderia cenocepacia,1,827,28
Myxinidin,Marinobacter hydrocarbonoclasticus,0,955,107
"5,7,8,4-Tetramethoxyflavone",Vibrio harveyi,1,364,176
Tomentosin,Candida albicans,1,1281,34
Isoconazole,Pseudomonas japonica,0,838,128
L-2-Bromophenylalanine,Staphylococcus epidermis,1,863,147
Norgestimate,Candida parapsilosis,0,1029,39
(2E)-1-[4 -(1H-imidazol-1-yl)phenyl]-3-(3-methoxy-4-benzyloxi-phenyl)-2-propen-1-one,Streptococcus mutans,1,31,155
Sulfamethazine,Bacteroides uniformis,0,1229,25
1-(4-chlorophenyl)-3-m-tolyurea,Klebsiella pneumoniae,0,124,99
kappa-Pyrosulfite,Propionibacterium acnes,0,1368,120
Oxantel,Providencia stuartii,0,1053,123
2-amino-3-(3-chlorophenyl)propanoic acid,Streptococcus mutans,0,226,155
Cinnamic acid,Hafnia paralvei,0,587,80
Myxinidin,Staphylococcus aureus,1,955,141
"(2S,3R,4S,5S,6R)-6-(Acetoxymethyl)-3-(2-(4-chlorophenyl)acetamido)tetrahydro-2H-pyran-2,4,5-triyl triacetate",Streptococcus sanguinis,0,59,162
"4-Hydroxy-2,5-dimethyl-3(2H)-furanone",Chromobacterium violaceum,0,332,42
beta-Defensin-1,Candida tropicalis,0,1346,41
4-Methylphenylalanine,Staphylococcus aureus,1,338,141
"(2E)-1-(2 ,5 -dimethoxyphenyl)-3-[2,5-dimethyl-1-(3-trifluoromethyl-phenyl)-1H-pirrol-3-yl]-2-propen-1-one",Staphylococcus epidermidis,1,23,146
GW-9662,Schistosoma,0,768,134
5-bromomethylene-2 (5H)-furanone,Serratia liquefaciens,1,382,135
Voriconazole,Desulfovibrio africanus,0,1319,54
epsilon-viniferin,Actinoplanes missouriensis,0,1365,8
Bismuth oxide nanoparticle,Staphylococcus haemolyticus,0,492,149
MUC7 12-mer-L4,Kocuria rhizophila,0,916,101
Phosphorylserine,Staphylococcus aureus,1,1097,141
"3-(2-Furylmethyl)-2-{[(5-hydroxy-1H-pyrazol-3-yl)methyl]sulfanyl}-3,5,6,7-tetrahydro-4H-cyclopenta[4,5]thieno[2,3-d]pyrimidin-4-one",Staphylococcus aureus,1,263,141
S-phenyl-L-cysteine sulfoxide,Halomonas pacifica,0,1173,81
Nisin,Human immunodeficiency virus,0,1020,91
4-Ethylcatechol,Acinetobacter nosocomialis,0,326,3
Teichoplanin,Campylobacter jejuni,0,1250,33
"(1R,2S,7R,3E,8E,11E)-2,18-diacetoxycembra-3,8,11,15(17)-tetraen-7-ol",Pseudomonas aeruginosa,1,6,125
(5Z)-4-Bromo-5-(bromomethylene)-3-butyl-2(5H)-furanone,Escherichia coli,1,87,69
para-ethylaniline,Streptococcus salivarius,0,1384,161
Esculentin,Schistosoma,0,714,134
trans-Stillbene,Streptococcus gordonii,0,1393,153
Gallic Acid,Hafnia alvei,0,769,79
N -(pyridin-3-yl-methylene)benzohydrazide,Streptomyces gordonii,0,962,165
1-{6-nitro-4-phenyl-2-[(E)-2-[4-(trifluoromethoxy)phenyl]ethenyl]quinolin-3-yl}ethan-1-one,Bacillus subtilis,1,145,21
(2R)-2-amino-3-(2-phenylethanesulfinyl)propanoic acid,Burkholderia cepacia,0,42,29
Salicylic acid,Vibrio cholerae,0,1181,175
p-nitrophenyl glycerol,Pseudoalteromonas sp.,0,1380,124
Ciprofloxacin,Staphylococcus saprophyticus,0,590,150
Orange extract,Staphylococcus aureus,0,1049,141
Betulin,Obesumbacterium proteus,1,484,115
N-(2-Pyridinyl)butanamide,Enterococcus gallinarum,0,972,68
Meticillin,Micrococcus luteus,0,936,108
NaCl,Providencia stuartii,0,1007,123
N-(4-Pyridinyl)butanamide,Staphylococcus caprae,0,979,143
N-Nonanoyl-cyclopentylamide,Serratia marcescens,1,987,136
Hexameric peptide,Kocuria rhizophila,0,802,101
Myristoyl-DL-carnitine,Proteus mirabilis,0,953,121
"N-(4,5-Dihydro-1,3-thiazol-2-yl)butanamide",Aspergillus fumigatus,0,975,15
D-Asparagine,Salmonella enterica,0,630,133
3-(2-Thienyl)alanine,Staphylococcus epidermis,1,268,147
Thonzonium bromide,Plasmodium falciparum,0,1269,118
OHC10HL,Burkholderia pseudomallei,1,1038,31
Tea tree oil,Staphylococcus aureus,1,1249,141
Indole-3-carboxyaldehyde,Candida albicans,0,831,34
"2-(4,5-dibromo-1-methyl-1H-pyrrol-2yl)-5-(4-nitrophenyl)-1,3,4-oxadiazole",Streptococcus epidermidis,1,200,152
2-(2-(2-Chloroacetamido)-5-nitrophenyl)-2-oxo-N-( prop-2-yn-1-yl)acetamide,Streptococcus pneumoniae serotype 4,0,188,159
hLF1-11,Streptomyces gordonii,0,1367,165
Competence Stimulating Peptide,Aeromonas hydrophila,0,613,9
"13-(2-chloro-8a-methyl-4a,8a-dihydroquinolin-3-yl)-3,3-dimethyl-1H,2H,3H,4H,6H,11H,13H-indazolo[1,2-b]phthalazine-1,6,11-trione",Pseudomonas aeruginosa,1,155,125
faropenem medoxomil,Pseudomonas japonica,0,1366,128
Asperdiol,Pseudomonas aeruginosa,1,446,125
"(2E)-5-[(1S,2R,4aR,8aR)-1,2,4a,5-tetramethyl-1,2,3,4,4a,7,8,8a-octahydronaphthalen-1-yl]-3-formylpent-2-enoic acid",Streptococcus sobrinus,0,36,164
"1-[2-(2,4-dichlorophenyl)-5-(3,4,5-trimethoxyphenyl)-1,3,4-oxadiazol-3(2H)-yl]ethanone",Staphylococcus aureus,1,131,141
N-(4-hydroxy-2-methylphenyl)-3-oxododecanamide,Porphyromonas gingivalis,1,980,119
Phenyl-arginine-b-naphthylamide,Pseudomonas aeruginosa,1,1092,125
4-(Trifluoromethyl)-D-phenylalanine,Mycobacterium leprae,0,316,111
Ursolic Acid,Mycobacterium leprae,0,1302,111
"Triethyl[2-({10,15,20,24,26,29,31,33,34-nonakis[3-(triethylphosphaniumyl)propoxy]hexacyclo[21.2.2.2,.2,.2,.2]pentatriaconta-1(25),3(35),4,6(34),8,10,13,15,18,20,23,26,28,30,32-pentadecaen-4-yl}oxy)ethyl]phosphanium decabromide",Bacteroides,0,1286,22
"(10R,11R)-Hydnocarpin",Kocuria rhizophila,0,1,101
"(2E)-1-(2 ,4 ,5 -trimethoxyphenyl)-3-(2-chloro-6-methoxy-quinolin-3-yl)-2-propen-1-one",Streptococcus salivarius,0,19,161
Desipramine,Aquifex aeolicus,1,665,13
(3R)-4-(4-acetylphenyl)-3-aminobutan-2-one,Enterococcus faecalis,0,69,66
Gossypetin hexamethyl ether,Pseudomonas putida,0,787,130
Dirithromycin,Candida krusei,0,686,38
Sulfathiazole,Sphingomonas sp. Ibu-2,0,1235,139
Cadmium Ion,Pseudomonas libaniensis,0,515,129
OHC10HL,Streptococcus gordonii,0,1038,153
"(1R,2S,7R,8R)-2,18-diacetoxyasperdiol",Streptococcus sanguis,0,7,163
"2,3,4,5,6-Pentafluoro-L-phenylalanine",Geobacillus kaustophilus,0,169,77
BS-34,Proteus mirabilis,0,462,121
(1E)-1-{[(1E)-prop-1-ene-1-sulfinyl]sulfanyl}prop-1-ene,Streptococcus mutans,1,4,155
"13-(2-chloro-6-methoxyquinolin-3-yl)-3,3-dimethyl-1H,2H,3H,4H,4aH,6H,11H,13H,13aH-indazolo[1,2-b]phthalazine-1,6,11-trione",Actinomyces oris,0,151,7
L-Canavanine,Shigella flexneri,0,867,138
Ginger oil,Kocuria rhizophila,0,781,101
D-Phenylalanine,Staphylococcus aureus,0,639,141
"4-Phenyl-N-((2R,3R,4S,5S,6R)-2,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)butanamide",Streptococcus oralis,0,340,156
Tigecycline,Vibrio cholerae,0,1272,175
Benzylpenicillin,Candida guiliermondi,0,481,37
Hamamelitannin,Burkholderia cenocepacia,1,794,28
7-hydroxyindole,Pseudomonas aeruginosa,1,406,125
N-(4-hydroxy-2-methylphenyl)-3-oxododecanamide,Acinetobacter nosocomialis,0,980,3
3-chloro-5-hydroxy-4-[(4-methylphenylsulfonyl)]-2(5H)-furanone,Bacillus subtilis,1,294,21
Myristic acid,Streptococcus epidermidis,0,952,152
"6-(4-chlorophenyl)-1,3-dimethyl-5-[3-(4-methylphenyl)-1-phenyl-1H-pyrazol-4-yl]-1H,2H,3H,4H,5H,6H-pyrimido[4,5-d][1,3]diazine-2,4-dione",Obesumbacterium proteus,0,387,115
Ciprofloxacin ,Mycobacterium avium,0,592,110
"1-(2-Chloroacetyl)indoline-2,3-dione",Human respiratory syncytial virus B,0,121,94
Peppermint oil,Aeromonas hydrophila,1,1085,9
Melittin,Listeria monocytogenes serotype 4a,0,923,105
D-Tyrosine,Human immunodeficiency virus,0,642,91
Isatin,Pseudomonas aeruginosa,1,836,125
Clindamycin,Pseudomonas fluorescens,0,599,127
14-alpha-lipoyl andrographolide,Serratia liquefaciens,0,162,135
Peptide 1037,Staphylococcus saprophyticus,0,1087,150
Dezocine,Proteus mirabilis,0,666,121
"(5S)-1,7-bis(4-hydroxyphenyl)-5-O-_-D- apiofuranosyl(1 _ 6)-_-D-glucopyranosyloxyheptan-3-one",Pseudomonas aeruginosa,1,77,125
Furanone-3,Aspergillus fumigatus,0,756,15
Lymecycline,Burkholderia cenocepacia,0,909,28
4-tertiary butyl benzyl decyl beta-maltoside,Pseudomonas japonica,0,360,128
5-Fluorouracil,Porphyromonas gingivalis,0,380,119
3-Nitro-D-tyrosine,Clostridium pasteurianum,0,289,46
"N-((2R,3R,4S,5S,6R)-2,4,5-Trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-3-yl)octanamide",Enterococcus faecium,0,969,67
"3,4-Dichlorophenylalanine",Enterobacter cloacae,0,254,63
14-alpha-lipoyl andrographolide,Enteric bacteria and other eubacteria,0,162,59
cyclophosphamide,Bacteroides uniformis,0,1358,25
Silver Ion,Bacillus amyloliquefaciens,0,1192,17
Nystatin,Pseudomonas japonica,0,1033,128
1-{2-[(E)-2-(4-methoxyphenyl)ethenyl]-4-phenylquinolin-3-yl}ethan-1-one,Pseudomonas aeruginosa,1,141,125
Stilbene,Amycolatopsis orientalis,0,1215,12
3-[(prop-2-ene-1-sulfinyl)sulfanyl]prop-1-ene,Vibrio vulnificus,0,291,178
2-Chloro-DL-Phenylalanine,Citrobacter freundii,0,216,43
5-(dibromomethylene)-3-(1-bromoethyl)-2(5H)-furanone,Klebsiella variicola,0,370,100
3-geranyl-1-(2-methylbutanoyl)phloroglucinol,Vibrio parahaemolyticus,0,296,177
5-fluorooxiindole,Pantoea agglomerans,0,385,116
L-pipecolic acid,Human herpesvirus 4,0,877,89
"(2E)-1-(1,3-benzodioxol-5-yl)-3-[5-(2-nitro-phenyl)-furan-2-yl]-2-propen-1-one",Proteus mirabilis,0,18,121
Terconazole,Enterobacter ludwigi,0,1257,64
KSL-W,Actinobacillus actinomycetemcomitans,0,855,6
DJK6,Pseudomonas aeruginosa,1,650,125
Lemon,Clostridium perfringens ,0,895,48
3-(pyridin-3-yl)-5-(3-ethoxy-4-hydroxybenzylidene)-2-thioxothiazolidin-4-one,Enterococcus faecium,1,276,67
Emtricitabine,Listeria ivanovii,0,701,103
Pefloxacin,Obesumbacterium proteus,0,1070,115
Ferric chloride,Aggregatibacter actinomycetemcomitans,0,734,11
Anthranilate,Pseudomonas aeruginosa,1,442,125
2-(2-(2-Azidoacetamido)-5-fluorophenyl)-2-oxo-N-( prop-2-yn-1-yl)acetamide,Human herpesvirus 1 ,0,182,87
"3,4-Dichlorophenylalanine",Bacteroides eggerthii,0,254,23
Voriconazole,Acinetobacter baumannii,0,1319,2
Ursolic acid,Escherichia coli,1,1303,69
Glipizide,Bacillus subtilis,1,782,21
Micafungin,Bacillus anthracis,0,939,18
Cefotiam,Acinetobacter oleiovorans,0,555,4
"1-[2-(3,5-dichlorophenyl)-5-(3,4,5-trimethoxyphenyl)-1,3,4-oxadiazol-3(2H)-yl]ethanone",Candida glabrata,0,133,36
Timolol,Fusarium solani,0,1274,75
Ionic silver,Neisseria gonorrhoeae,0,834,114
